x,y
0.0,0.0
0.0,0.0
0.1,-0.1
0.1,-0.1
0.1,-0.1
0.1,-0.1
0.1,-0.1
0.1,-0.1
0.2,-0.1
0.2,-0.1
0.2,-0.1
0.2,-0.1
0.2,-0.1
0.1,-0.1
0.1,-0.1
0.1,-0.1
0.1,-0.1
0.1,-0.1
0.0,0.0
0.0,0.0
0.0,0.0
-0.1,0.1
-1.2,-0.1
-2.1,-0.6
-3.5,-1.9
-4.4,-2.7
-5.4,-4.1
-5.6,-5.4
-5.2,-7.1
-3.6,-8.9
-1.3,-10.9
1.9,-13.0
6.3,-15.0
10.5,-16.8
13.8,-19.2
16.5,-21.0
17.7,-23.8
18.6,-26.7
17.6,-30.5
15.5,-34.7
12.6,-39.0
9.5,-44.0
6.3,-49.2
2.9,-55.1
-0.5,-61.6
-3.4,-68.3
-5.8,-76.4
-7.4,-84.3
-8.3,-92.9
-8.9,-102.1
-8.8,-111.5
-8.2,-121.6
-6.8,-132.7
-4.5,-144.3
-0.9,-156.3
3.4,-168.3
8.7,-180.6
14.0,-193.0
19.4,-205.8
24.5,-219.0
29.9,-231.8
35.2,-244.8
40.7,-257.5
46.7,-269.7
53.1,-282.1
60.1,-293.9
67.8,-305.1
76.1,-316.1
84.6,-326.4
93.4,-336.0
101.9,-345.0
109.7,-353.9
116.6,-361.6
122.2,-368.1
125.6,-373.5
127.5,-377.4
127.3,-381.8
125.3,-386.2
121.6,-390.5
116.2,-395.7
109.7,-401.4
102.0,-408.4
93.2,-415.3
83.7,-423.4
73.9,-431.8
63.6,-440.3
52.0,-449.3
39.8,-457.3
26.6,-464.5
12.4,-469.6
-2.7,-473.7
-17.9,-477.4
-33.2,-480.6
-48.8,-484.2
-64.7,-488.3
-80.7,-491.9
-97.0,-495.7
-113.6,-499.5
-130.5,-503.2
-147.6,-506.7
-165.1,-510.4
-182.0,-512.9
-199.4,-515.6
-217.1,-518.8
-234.7,-521.4
-251.8,-523.7
-268.8,-526.1
-285.5,-528.4
-302.2,-530.9
-318.5,-533.3
-335.0,-535.5
-351.0,-537.6
-367.6,-540.4
-383.7,-542.7
-400.2,-545.5
-416.2,-548.0
-432.6,-550.7
-448.7,-553.2
-464.8,-555.6
-480.7,-557.2
-496.5,-558.9
-512.0,-560.6
-528.0,-563.0
-543.0,-564.2
-557.5,-564.6
-571.7,-564.1
-585.8,-563.4
-599.7,-562.2
-613.9,-562.1
