x,y
0.0,0.0
0.0,0.0
0.3,0.3
0.4,0.5
0.6,0.7
0.8,0.8
0.9,1.0
2.7,-0.3
3.2,-1.5
4.7,-3.1
7.4,-5.1
9.3,-6.4
10.9,-8.0
11.2,-9.4
13.0,-10.7
14.7,-10.4
16.7,-8.2
19.0,-5.5
22.0,-2.3
23.1,0.6
24.8,4.1
27.1,6.7
31.2,7.9
34.3,8.1
38.0,5.5
42.1,1.6
45.9,-2.5
50.6,-7.4
55.3,-12.2
61.1,-17.6
67.1,-22.6
73.7,-27.1
81.0,-30.7
88.9,-33.8
97.5,-36.0
107.6,-38.2
118.5,-39.6
129.8,-40.4
141.9,-40.6
153.7,-39.2
166.0,-37.3
179.2,-36.2
191.8,-34.0
205.4,-32.3
218.6,-29.5
232.9,-27.2
247.0,-24.9
260.6,-21.7
275.1,-19.1
287.3,-15.6
299.2,-12.6
311.0,-7.8
322.2,-2.1
333.6,3.8
344.1,10.4
354.3,16.7
364.1,22.5
373.2,27.6
381.1,31.4
386.9,34.3
390.3,34.9
390.6,35.2
390.5,35.1
391.7,34.8
393.9,33.8
397.0,32.3
400.0,28.9
403.2,24.1
406.8,18.0
410.2,11.7
415.0,3.5
420.3,-5.8
424.3,-14.8
429.2,-24.4
434.0,-34.4
440.2,-46.1
444.9,-57.7
448.3,-69.2
450.8,-81.6
453.3,-95.7
453.3,-109.3
453.9,-123.8
453.8,-137.5
454.5,-151.9
454.5,-165.5
455.1,-180.1
455.6,-194.7
455.8,-209.7
456.6,-225.8
455.4,-240.6
454.8,-256.6
454.1,-272.6
454.2,-289.6
453.3,-305.8
452.2,-322.3
450.1,-338.2
448.9,-354.9
447.5,-371.7
446.1,-388.3
444.0,-404.5
442.6,-421.2
441.4,-437.8
440.1,-454.6
438.9,-471.1
437.7,-487.9
436.3,-504.5
435.2,-521.1
434.0,-537.7
433.1,-554.0
431.6,-569.3
430.1,-584.4
428.9,-599.3
427.7,-614.2
425.6,-628.4
424.5,-643.1
422.3,-657.4
418.9,-671.4
415.3,-685.5
411.4,-700.0
406.5,-713.9
403.4,-729.4
399.4,-743.9
396.6,-758.8
394.9,-774.3
392.6,-788.8
392.6,-804.0
394.0,-819.4
394.8,-833.8
397.6,-849.4
399.7,-863.9
401.7,-878.6
404.8,-893.7
407.0,-908.2
409.3,-922.7
411.5,-937.1
413.6,-951.7
415.4,-966.7
416.6,-982.3
