x,y
0.0,0.0
0.0,0.0
-0.1,0.0
-0.1,-1.1
-0.4,-1.2
-1.1,-1.4
-2.2,-1.7
-3.3,-0.8
-4.1,0.1
-4.5,0.0
-4.9,1.1
-4.9,1.1
-4.9,1.1
-5.1,1.0
-4.9,1.1
-4.9,1.1
-4.7,0.0
-4.1,-3.3
-3.6,-6.6
-3.1,-10.1
-2.5,-14.5
-1.7,-20.1
-0.7,-26.8
0.3,-32.4
2.1,-38.8
5.1,-42.7
9.4,-46.2
14.7,-47.1
20.4,-46.8
26.0,-46.5
31.1,-45.2
35.9,-45.1
40.2,-46.3
43.4,-48.9
44.4,-50.9
43.5,-53.5
40.8,-55.4
36.4,-56.5
31.4,-55.5
25.5,-55.9
19.6,-56.3
14.0,-56.6
9.5,-57.8
4.9,-57.8
1.1,-58.8
-2.7,-58.6
-5.8,-59.4
-8.8,-60.2
-11.0,-63.1
-12.3,-66.9
-11.7,-73.7
-10.9,-80.5
-9.7,-89.5
-8.9,-97.4
-7.9,-106.4
-6.6,-116.5
-5.5,-125.6
-4.0,-135.7
-2.2,-145.7
-0.8,-155.8
0.6,-166.0
2.4,-175.9
5.3,-185.6
9.8,-195.0
15.7,-201.5
22.9,-209.0
30.3,-216.4
37.5,-222.7
44.8,-230.1
51.8,-237.6
58.6,-245.1
63.8,-253.0
67.8,-262.5
69.4,-271.5
69.8,-280.7
68.7,-286.7
67.3,-290.5
66.4,-293.1
65.8,-294.4
65.6,-294.5
65.6,-294.5
65.3,-293.4
65.3,-293.4
65.0,-293.5
64.3,-294.8
63.0,-296.3
60.8,-300.3
57.3,-303.5
54.1,-307.9
51.8,-313.1
51.6,-319.0
54.8,-323.9
60.0,-327.3
66.3,-327.9
74.1,-327.0
82.3,-324.8
91.1,-323.7
100.2,-322.5
110.0,-322.3
120.3,-320.8
131.4,-320.3
143.3,-320.6
155.7,-320.9
168.1,-320.0
181.1,-320.1
194.7,-321.2
208.0,-321.2
221.5,-321.2
235.0,-321.2
248.4,-321.2
261.5,-321.3
274.1,-321.5
285.8,-322.0
296.4,-321.5
306.6,-322.3
316.5,-323.3
325.6,-325.5
333.3,-329.4
339.4,-335.9
344.8,-342.6
350.8,-346.9
358.0,-349.6
365.6,-350.0
373.8,-349.0
382.6,-347.9
392.1,-346.6
402.4,-346.2
413.2,-345.8
424.6,-346.2
436.9,-347.7
449.2,-348.0
461.7,-349.3
