x,y
0.0,0.0
0.0,-0.2
0.0,-0.2
0.0,-0.2
0.0,-0.2
-0.9,-0.8
-2.3,-0.7
-5.2,0.0
-7.9,2.3
-9.9,5.7
-11.0,10.0
-11.3,15.1
-12.7,19.6
-13.8,23.9
-14.0,28.7
-15.2,33.0
-18.0,35.8
-23.3,35.9
-28.8,34.3
-34.9,31.2
-40.7,28.0
-47.6,24.0
-55.7,20.1
-64.2,16.8
-73.0,14.2
-82.4,12.5
-92.2,11.4
-101.4,11.5
-111.7,11.3
-120.0,12.2
-128.2,13.0
-137.3,13.0
-145.1,13.0
-152.5,12.3
-158.5,11.6
-164.3,10.5
-168.9,9.5
-173.6,8.5
-179.1,7.0
-184.8,5.4
-190.3,3.9
-194.7,2.5
-199.0,1.0
-203.1,-0.8
-207.2,-2.9
-210.9,-5.2
-213.6,-7.4
-216.5,-9.1
-217.4,-9.8
-218.9,-11.5
-219.7,-14.5
-218.7,-18.6
-215.9,-23.5
-211.8,-28.4
-208.1,-34.8
-202.9,-41.8
-197.0,-49.7
-191.8,-58.7
-186.4,-68.1
-180.7,-78.2
-175.5,-89.4
-170.1,-101.0
-164.7,-112.7
-159.3,-124.3
-155.1,-136.3
-150.1,-147.3
-146.6,-157.8
-142.5,-167.2
-139.0,-175.6
-136.9,-183.7
-134.5,-190.3
-132.5,-196.0
-130.9,-201.1
-128.6,-204.8
-127.5,-208.9
-126.4,-213.3
-124.9,-218.2
-121.8,-223.6
-120.1,-231.1
-117.0,-238.6
-113.6,-246.9
-110.4,-256.8
-106.9,-267.5
-101.2,-277.6
-96.2,-288.4
-90.9,-300.0
-84.3,-311.4
-77.7,-322.9
-71.1,-334.4
-64.5,-345.9
-58.0,-357.2
-52.4,-369.2
-45.9,-380.4
-39.6,-391.5
-33.2,-402.6
-27.0,-413.3
-20.9,-424.1
-14.7,-434.8
-9.5,-446.2
-4.2,-457.7
0.2,-469.9
4.6,-482.1
8.0,-494.8
12.3,-506.7
15.4,-519.0
17.5,-531.7
19.5,-544.4
21.5,-556.8
20.7,-571.4
20.7,-584.9
23.5,-601.2
17.9,-611.7
12.9,-623.5
13.4,-635.8
11.3,-645.7
8.7,-654.7
7.7,-662.0
6.9,-667.4
4.9,-670.7
1.4,-673.5
-4.6,-674.4
-11.4,-673.7
-19.1,-671.7
-27.9,-669.8
-38.1,-668.0
-48.7,-665.3
-60.7,-662.6
-71.3,-657.9
-82.3,-652.2
-93.0,-645.0
-104.0,-637.2
-114.1,-628.5
-123.3,-619.5
-132.2,-610.7
-138.8,-601.5
-145.6,-594.3
-149.5,-587.3
-152.8,-581.7
-155.6,-576.8
-157.9,-572.8
-160.1,-568.9
-161.6,-564.2
-163.3,-558.9
-165.6,-552.6
-169.0,-546.7
-171.5,-540.0
-174.6,-532.6
-178.7,-525.2
-182.1,-517.2
-185.4,-509.1
-188.6,-501.2
-191.9,-493.3
-195.9,-486.3
-199.9,-479.4
-203.3,-473.5
-206.7,-469.7
-207.9,-465.5
-207.9,-463.1
-208.5,-462.3
-208.8,-461.9
-210.1,-461.7
-211.4,-461.8
-210.4,-461.2
-210.5,-461.0
-211.4,-459.5
-210.9,-455.7
-211.1,-451.0
-212.8,-445.7
-214.4,-438.5
-216.9,-429.4
-219.5,-420.5
-223.4,-413.8
-226.4,-403.7
-231.0,-396.0
-234.5,-387.4
-239.0,-379.8
-243.6,-371.8
-249.3,-364.0
-254.4,-355.2
-262.4,-348.1
-269.5,-340.3
-277.3,-333.5
-283.9,-326.5
-290.1,-320.2
-296.9,-315.0
-302.6,-309.8
-309.2,-305.1
-316.1,-299.9
-324.0,-295.2
-331.8,-290.6
-337.8,-286.8
-343.3,-284.1
-344.8,-283.6
-345.4,-282.7
-345.6,-282.3
-344.7,-281.7
-344.6,-281.8
-344.5,-281.9
-343.5,-281.4
-343.5,-281.4
-343.4,-281.6
-342.5,-281.0
-342.5,-281.0
-342.5,-281.0
-342.5,-281.0
-342.5,-281.0
-342.4,-281.1
-342.4,-281.1
-342.4,-281.1
-342.4,-281.1
-342.5,-281.0
-342.9,-280.2
-345.6,-280.0
-347.7,-278.7
-352.2,-277.4
-357.1,-275.8
-362.1,-273.9
-369.6,-272.2
-377.2,-270.1
-384.9,-267.9
-394.5,-267.1
-404.3,-265.9
-415.0,-265.4
-424.7,-264.4
-435.1,-264.2
-444.7,-263.5
-454.9,-263.8
-463.7,-264.3
-472.2,-265.3
-480.6,-266.6
-488.4,-266.5
-497.3,-264.6
-504.5,-258.9
-510.8,-250.2
-518.0,-239.9
-524.2,-226.8
-531.1,-212.5
-537.2,-197.1
-541.7,-180.3
-546.2,-163.4
-549.9,-145.6
-551.5,-126.8
-554.0,-108.8
-554.3,-90.0
-555.5,-71.9
-555.5,-53.7
-554.2,-35.5
-552.5,-17.8
-549.9,0.3
-547.1,18.4
-544.6,36.7
-540.9,55.5
-536.2,74.6
-530.3,93.9
-524.1,112.9
-517.1,132.7
-510.1,152.4
-502.0,172.7
-492.7,193.1
-482.9,212.5
-471.8,232.0
-461.2,250.2
-449.3,268.5
-437.1,286.0
-424.5,302.8
-411.5,319.1
-398.1,334.7
-384.4,349.5
-370.4,364.0
-356.1,377.9
-341.7,391.6
-326.9,404.8
-311.0,418.1
-294.7,430.9
-278.0,443.1
-261.1,454.5
-242.8,466.2
-225.3,476.9
-206.6,487.7
