x,y
0.0,0.0
2.3,0.9
5.7,0.8
9.4,-1.0
12.5,-5.3
17.1,-11.1
23.4,-16.8
29.5,-24.0
37.1,-30.9
45.5,-38.7
54.6,-47.2
64.7,-54.8
73.9,-63.3
83.6,-72.2
93.4,-81.2
103.9,-89.3
115.0,-96.5
125.5,-103.1
134.7,-110.0
143.4,-114.9
149.3,-120.3
154.3,-123.4
154.9,-125.4
153.3,-128.5
150.9,-133.9
146.3,-142.0
143.0,-148.1
139.0,-155.1
134.6,-161.7
130.5,-168.7
126.7,-175.9
123.6,-180.6
119.5,-186.1
116.3,-190.6
112.2,-196.1
107.7,-202.6
102.3,-209.9
96.8,-217.1
91.1,-224.1
82.9,-231.8
73.2,-239.9
61.7,-246.1
52.7,-253.2
44.5,-259.5
37.5,-263.7
31.8,-267.6
26.3,-270.1
21.4,-271.7
16.4,-274.9
13.0,-277.8
10.0,-281.1
7.0,-284.3
4.6,-286.7
1.5,-290.0
-1.9,-294.5
-4.5,-299.7
-8.0,-307.3
-10.2,-314.3
-12.9,-322.5
-16.0,-332.1
-18.5,-341.9
-22.1,-352.3
-25.8,-362.8
-29.2,-371.9
-33.4,-380.2
-38.7,-387.6
-44.9,-394.1
-51.5,-400.3
-56.7,-404.7
-63.9,-411.8
-70.3,-418.2
-76.8,-424.4
-81.8,-429.1
-85.3,-431.8
-88.7,-434.8
-90.6,-436.1
-92.8,-437.1
-95.9,-437.4
-99.9,-436.7
-103.4,-433.4
-108.7,-428.6
-113.4,-421.2
-119.6,-414.0
-126.3,-406.4
-133.2,-398.5
-139.5,-389.7
-145.5,-381.0
-152.4,-373.2
-158.8,-365.7
-164.7,-358.8
-170.1,-352.4
-175.0,-347.7
-177.9,-343.6
-180.1,-341.6
-181.9,-341.5
-182.1,-341.3
-183.0,-342.0
-183.9,-342.7
-183.9,-342.7
-184.7,-343.5
-184.9,-343.3
-185.1,-343.1
-185.2,-343.1
-185.3,-343.0
-185.3,-343.0
-185.4,-342.9
-185.4,-342.9
-185.5,-342.8
-185.6,-342.6
-185.8,-342.5
-185.8,-342.5
-185.9,-342.4
-185.9,-342.4
-186.0,-342.3
-186.1,-342.2
