x,y
0.0,0.0
2.9,-15.3
6.0,-30.8
9.1,-46.5
11.0,-62.3
13.8,-77.3
17.6,-91.3
21.1,-104.7
23.3,-117.9
25.2,-130.0
27.8,-141.0
30.2,-151.1
32.2,-160.3
33.8,-168.2
34.6,-173.9
36.6,-176.1
37.2,-177.7
40.0,-179.0
43.7,-179.5
49.3,-178.4
54.6,-176.7
63.3,-174.2
70.9,-172.0
80.6,-169.4
90.6,-167.0
101.4,-163.9
113.3,-160.3
124.0,-156.4
136.5,-151.0
149.8,-144.7
161.8,-137.9
174.5,-129.8
187.0,-120.9
198.1,-111.6
209.2,-102.2
220.2,-92.5
232.2,-82.2
242.1,-72.9
253.1,-63.1
263.1,-53.9
273.1,-44.9
283.2,-36.1
291.2,-28.3
301.4,-19.9
310.5,-11.8
319.6,-3.7
329.8,4.9
338.9,13.1
349.0,21.7
358.0,30.3
367.0,38.9
374.9,46.9
383.9,55.2
390.8,62.7
397.8,70.1
404.9,77.2
408.9,83.0
413.0,88.0
416.5,91.7
420.8,93.1
425.8,92.3
431.3,90.0
438.3,87.1
444.3,83.7
452.6,80.5
461.1,76.5
471.0,72.2
482.0,68.0
491.9,63.7
502.6,60.5
512.0,57.5
522.0,56.2
530.4,55.8
537.6,56.0
544.5,56.6
551.3,57.5
559.1,59.1
565.7,60.7
574.1,63.9
581.2,67.7
589.0,72.4
596.6,78.2
604.0,84.4
610.2,90.1
616.5,96.1
622.9,101.8
628.1,107.0
634.5,112.6
640.8,118.5
647.1,124.5
653.2,130.8
658.3,136.6
664.6,142.4
669.9,147.7
675.3,152.6
679.7,157.2
686.1,162.9
691.3,168.3
698.6,174.8
704.7,181.0
712.0,187.6
719.4,193.7
724.6,199.2
731.0,204.6
736.4,209.7
742.8,215.3
748.0,220.5
754.3,226.5
759.6,232.1
764.6,237.9
768.7,243.3
770.6,248.2
771.2,253.1
768.6,257.3
765.7,261.9
760.7,266.2
756.5,271.3
753.3,276.9
749.1,282.1
745.9,287.7
741.7,293.1
738.7,298.4
735.8,303.0
733.3,307.0
729.9,309.8
725.9,311.1
722.6,310.3
718.8,307.5
716.5,304.0
713.1,300.1
709.7,296.3
707.1,293.5
704.3,291.3
701.0,290.8
698.1,292.1
695.8,295.2
692.2,298.8
689.6,302.9
686.1,306.3
682.9,308.2
679.5,308.0
677.7,306.5
675.8,305.2
675.9,304.9
675.8,305.0
676.8,305.6
677.8,306.2
678.6,307.2
679.3,308.5
679.0,309.3
678.9,309.7
678.8,309.9
678.9,309.7
679.0,309.2
679.4,308.2
678.8,306.7
679.3,305.2
680.8,304.0
681.3,302.8
681.5,302.1
681.7,301.5
681.8,301.3
681.8,301.3
681.8,301.3
681.8,301.3
681.8,301.3
681.8,301.3
681.8,301.3
681.8,301.3
681.8,301.2
681.9,301.1
681.9,301.1
681.9,301.1
681.9,301.1
681.9,301.1
681.9,301.0
680.9,300.5
680.9,300.5
680.9,300.5
680.8,300.6
680.8,300.6
680.8,300.6
680.8,300.6
680.8,300.7
680.8,300.6
680.8,300.7
681.9,301.1
681.9,301.1
681.8,301.2
681.8,301.2
681.8,301.2
681.8,301.3
681.8,301.3
681.8,301.3
681.8,301.4
681.7,301.5
681.7,301.5
681.7,301.5
681.7,301.6
681.7,301.6
681.6,301.7
681.6,301.7
681.6,301.9
681.6,301.9
681.6,301.9
681.6,301.9
682.6,302.3
682.6,302.3
681.6,301.9
681.6,301.9
681.6,301.9
681.6,301.9
682.6,302.4
682.6,302.4
681.5,302.1
681.5,302.1
681.5,302.1
681.5,302.1
681.5,302.2
