x,y
0.0,0.0
-7.7,-2.9
-14.5,-5.0
-21.2,-7.4
-27.0,-9.3
-31.2,-11.1
-34.8,-11.9
-38.4,-12.7
-40.9,-13.3
-43.1,-14.1
-43.9,-14.8
-43.8,-15.0
-43.5,-15.3
-43.3,-15.5
-43.2,-15.8
-42.2,-15.2
-43.2,-15.8
-44.4,-17.8
-43.5,-20.7
-42.8,-25.4
-41.8,-30.3
-40.0,-36.1
-36.6,-42.4
-31.0,-49.5
-26.6,-57.1
-22.6,-65.8
-18.2,-75.2
-13.3,-85.1
-8.8,-96.3
-4.6,-107.3
0.3,-117.2
3.8,-127.3
7.8,-136.1
11.4,-144.4
14.6,-152.1
17.4,-159.3
20.4,-165.1
22.0,-170.8
21.9,-176.1
20.5,-179.7
16.1,-183.3
11.1,-185.9
4.4,-190.1
-1.5,-193.6
-9.2,-198.3
-16.9,-203.2
-23.5,-207.3
-30.9,-212.6
-38.1,-218.1
-44.1,-223.1
-50.7,-229.3
-55.3,-234.4
-58.8,-239.0
-62.1,-243.9
-64.6,-248.0
-68.1,-252.5
-70.6,-256.7
-74.8,-262.3
-78.8,-268.1
-82.6,-274.2
-86.8,-281.6
-90.3,-288.2
-93.6,-294.9
-97.8,-302.1
-101.2,-308.8
-105.4,-316.3
-109.6,-323.8
-113.6,-331.4
-118.5,-339.8
-122.5,-347.4
-126.9,-354.8
-132.2,-362.6
-136.9,-371.1
-140.6,-379.2
-144.9,-388.3
-149.3,-397.3
-153.5,-406.5
-159.0,-416.2
-164.6,-425.5
-169.5,-433.7
-175.0,-441.4
-181.8,-449.1
-189.0,-456.4
-195.7,-462.5
-201.8,-467.5
-207.0,-471.8
-211.3,-475.2
-214.0,-477.4
-215.7,-478.8
-216.6,-479.4
-216.3,-479.8
-216.1,-480.2
-214.9,-479.8
-214.8,-480.0
-213.6,-479.7
-212.6,-479.2
-212.6,-479.2
-211.5,-478.8
-212.1,-479.8
-212.6,-479.2
-212.3,-479.6
-212.0,-479.9
-211.8,-480.2
-211.9,-480.1
-212.2,-479.7
-212.5,-479.3
-212.8,-479.0
-213.1,-478.6
-213.3,-478.3
-213.5,-478.1
-213.6,-477.9
-213.8,-477.7
-213.9,-477.5
-214.1,-477.3
-214.2,-477.2
-214.3,-477.0
-214.4,-476.9
-214.4,-476.8
-215.4,-477.4
-215.5,-477.3
-215.6,-477.2
-215.6,-477.1
-215.6,-477.1
-215.6,-477.2
-215.6,-477.2
-216.4,-477.9
-216.4,-477.9
-216.4,-477.9
-216.4,-477.9
-216.4,-477.9
-216.5,-477.8
-216.5,-477.8
-216.5,-477.8
-216.5,-477.8
-216.5,-477.8
-216.5,-477.8
-216.5,-477.8
-216.3,-478.1
-216.4,-477.9
-216.2,-478.2
-216.2,-478.2
-215.2,-477.7
-215.2,-477.7
-215.2,-477.7
-215.1,-477.8
-214.9,-478.0
-214.9,-478.1
-214.8,-478.2
-214.7,-478.2
-214.7,-478.2
-214.7,-478.3
-215.4,-479.1
-215.4,-479.3
-215.3,-479.3
-215.2,-479.4
-215.2,-479.5
-215.1,-479.6
-215.0,-479.7
-214.9,-479.8
-214.8,-480.0
-214.8,-480.0
-214.8,-480.0
-214.6,-480.2
-215.2,-481.2
-215.1,-481.4
-214.8,-481.7
-214.7,-481.9
-215.4,-482.8
-217.1,-484.4
-220.7,-487.0
-225.3,-490.1
-229.9,-493.3
-234.4,-496.7
-239.0,-500.0
-244.3,-504.1
-247.9,-506.8
-250.8,-508.7
-252.9,-509.5
-253.1,-509.3
-253.2,-509.2
-253.2,-509.2
-253.2,-509.1
-253.3,-509.0
-254.6,-509.1
-257.7,-508.8
-261.1,-506.2
-264.4,-502.0
-268.1,-497.3
-271.9,-490.5
-277.5,-483.4
-282.6,-475.0
-288.9,-466.9
-294.9,-457.4
-302.4,-447.8
-310.4,-437.4
-318.6,-426.9
-326.1,-415.5
-334.9,-404.3
-343.8,-392.7
-352.9,-381.1
-361.9,-369.7
-369.5,-358.0
-377.7,-347.4
-384.8,-336.4
-392.3,-326.8
-399.3,-317.8
-405.6,-309.7
-410.2,-302.0
-415.2,-295.6
-419.7,-289.9
-423.5,-284.9
-426.8,-280.9
-430.1,-278.3
-434.5,-278.1
-438.7,-279.9
-443.2,-283.4
-448.1,-288.0
-453.7,-293.7
-459.3,-299.2
-465.6,-305.7
-472.0,-312.2
-478.6,-318.5
-485.3,-324.6
-492.8,-329.6
-500.9,-334.0
-509.4,-337.5
-517.7,-339.8
-527.0,-342.5
-536.4,-345.0
-544.9,-346.9
-554.0,-350.0
-562.8,-353.2
-571.2,-357.1
-579.4,-361.3
-587.2,-365.9
-594.6,-371.1
-600.5,-376.4
-605.1,-381.3
-609.5,-386.7
-612.8,-391.5
-616.1,-396.5
-618.5,-400.7
-621.0,-404.9
-624.2,-409.8
-627.3,-414.9
-631.5,-420.5
-635.0,-425.1
-639.6,-430.4
-645.2,-435.9
-650.2,-440.4
-655.5,-444.5
-661.1,-448.4
-666.6,-452.2
-672.2,-456.1
-676.9,-459.2
-681.8,-462.0
-685.8,-464.1
-690.9,-466.8
-696.1,-469.2
-703.2,-472.8
-709.5,-475.8
-715.7,-478.8
-721.9,-481.8
-727.1,-484.1
-732.4,-486.7
-737.5,-489.1
-741.9,-490.9
-746.0,-492.8
-749.7,-493.5
-753.7,-493.8
-758.5,-493.1
-762.5,-489.9
-765.4,-484.2
-770.4,-477.8
-775.2,-469.8
-779.6,-462.4
-784.2,-454.7
-788.9,-446.9
-794.7,-439.5
-799.8,-431.1
-805.8,-423.2
-812.2,-415.1
-818.7,-406.6
-825.3,-398.2
-832.0,-389.6
-838.6,-381.2
-844.8,-373.3
-850.6,-365.8
-857.0,-359.4
-862.0,-353.0
-866.5,-347.2
-868.6,-340.7
-867.7,-334.7
-863.3,-329.3
-857.3,-326.1
-850.9,-323.3
-844.2,-320.9
-837.7,-318.3
-830.2,-315.2
-823.8,-312.4
-816.6,-308.9
-809.0,-305.9
-800.9,-303.3
-793.3,-302.2
-785.1,-301.6
-777.1,-301.1
-767.9,-300.0
-759.6,-299.6
-751.6,-299.0
-743.0,-297.3
-734.5,-295.3
-726.3,-293.0
-718.5,-290.3
-710.2,-286.2
-703.2,-282.4
-696.6,-277.9
-691.3,-273.9
-686.8,-270.6
-681.1,-266.9
-676.5,-265.4
-671.3,-264.9
-666.7,-267.0
-663.4,-271.3
-662.6,-277.8
-660.2,-282.8
-658.9,-288.0
-656.2,-291.6
-652.8,-294.0
-650.9,-296.5
-650.4,-298.9
-650.8,-300.3
-651.4,-301.3
-651.3,-301.4
-651.4,-301.3
-651.6,-301.0
-651.9,-300.7
-652.3,-300.2
-652.7,-299.7
-652.7,-299.6
-653.6,-300.3
-655.3,-301.7
-656.5,-302.0
-657.6,-302.4
-658.7,-302.9
-658.8,-302.8
-658.9,-302.7
-657.7,-302.2
-655.7,-301.3
-653.6,-300.3
-652.4,-300.0
-651.4,-299.5
-651.4,-299.5
-651.4,-299.5
-651.4,-299.5
-651.4,-299.5
-651.4,-299.5
-651.4,-299.5
-651.4,-299.5
-651.4,-299.5
-651.4,-299.5
-651.5,-299.4
-651.5,-299.4
-651.5,-299.4
-651.5,-299.4
-651.5,-299.4
-651.5,-299.4
-651.5,-299.4
-651.5,-299.4
-651.5,-299.3
-651.5,-299.3
-651.5,-299.3
-650.7,-298.5
-650.7,-298.5
-650.7,-298.5
-650.7,-298.5
-650.8,-298.4
-650.8,-298.4
-650.8,-298.4
-650.8,-298.4
-650.9,-298.3
-650.9,-298.3
-650.9,-298.3
-651.0,-298.3
-651.0,-298.3
-651.0,-298.3
-651.0,-298.2
-651.0,-298.2
-651.0,-298.2
-651.0,-298.2
-651.1,-298.0
-651.1,-298.0
-651.1,-298.0
-651.2,-297.9
-651.2,-297.9
-651.2,-297.9
-651.2,-297.9
-651.2,-297.9
-651.2,-297.9
-651.2,-297.9
-651.2,-297.9
-651.3,-297.8
-651.3,-297.8
-651.4,-297.7
-651.4,-297.7
-651.4,-297.7
-651.4,-297.7
-651.4,-297.7
-651.5,-297.6
-651.5,-297.6
-651.5,-297.6
-651.5,-297.6
-651.5,-297.6
-651.5,-297.6
-651.5,-297.6
-651.5,-297.6
-651.5,-297.6
-651.5,-297.6
