x,y
0.0,0.0
-4.8,14.9
-9.8,29.8
-13.8,45.6
-16.4,60.7
-19.0,76.0
-19.3,91.8
-19.8,107.7
-20.3,123.9
-18.6,140.7
-16.9,157.4
-15.1,174.1
-14.6,190.5
-15.3,207.1
-16.3,224.5
-19.4,241.1
-23.6,257.2
-28.8,272.8
-32.9,288.6
-37.9,303.8
-41.4,318.3
-44.8,332.5
-47.8,345.8
-50.4,358.0
-52.4,368.8
-52.8,378.6
-49.6,385.6
-44.6,391.2
-37.4,394.6
-28.5,396.4
-19.4,398.1
-9.4,400.2
0.8,402.3
13.0,405.2
25.2,408.2
38.3,411.8
50.6,414.8
63.8,418.4
76.4,423.5
89.2,430.9
102.4,440.5
113.8,451.3
123.3,464.1
129.7,478.3
136.7,494.3
142.3,510.5
144.6,525.6
147.1,540.3
147.4,554.5
148.6,569.3
149.8,584.4
152.2,599.4
156.9,615.0
162.7,630.5
169.9,645.8
178.5,660.6
189.7,675.3
201.3,688.6
214.6,701.3
229.4,712.9
244.7,723.5
260.7,732.4
277.2,739.9
295.2,747.0
314.4,754.2
333.7,761.4
352.8,768.4
373.2,775.8
392.6,782.6
413.1,789.5
431.7,795.2
451.2,801.5
469.7,807.2
488.4,812.6
507.1,817.8
524.9,822.5
542.4,827.4
559.0,832.0
574.3,836.5
587.4,840.3
600.4,844.2
611.2,847.6
621.0,850.6
629.5,853.6
635.9,855.6
641.3,857.3
644.5,858.2
645.7,858.4
646.8,858.7
645.8,858.0
645.9,858.0
645.9,857.8
644.9,857.3
645.0,857.2
647.1,858.0
649.3,858.4
654.7,860.1
660.2,861.3
666.9,862.8
675.8,865.0
684.6,867.1
694.5,869.8
705.4,873.0
717.4,876.4
729.4,880.1
741.2,884.0
753.6,889.4
764.4,895.7
775.7,904.0
784.2,913.0
792.1,923.7
799.4,935.7
805.3,948.0
809.9,960.5
814.1,974.0
816.2,986.9
817.8,1000.9
817.1,1014.5
816.1,1028.6
812.8,1042.6
807.3,1055.9
801.8,1069.3
795.3,1082.2
789.0,1094.4
784.1,1106.3
779.7,1117.2
777.7,1127.8
776.2,1137.4
777.3,1146.6
777.7,1154.6
779.1,1163.1
778.1,1171.2
773.1,1177.6
767.5,1182.3
760.6,1184.4
754.2,1179.3
748.4,1166.6
743.5,1154.7
739.2,1141.4
732.0,1129.2
724.1,1118.5
714.8,1108.6
705.3,1098.9
695.1,1091.1
683.6,1086.3
673.3,1087.7
661.9,1094.8
651.3,1099.8
639.5,1107.6
628.2,1117.2
616.0,1125.8
602.7,1134.3
588.9,1144.2
573.7,1154.3
556.9,1165.0
540.9,1177.2
524.3,1190.6
507.6,1204.3
490.7,1218.4
474.4,1234.0
457.7,1250.6
440.9,1267.5
425.1,1284.8
408.3,1301.9
391.4,1319.0
375.6,1336.4
359.8,1353.8
344.0,1371.1
329.4,1388.7
315.0,1405.7
300.9,1422.2
287.8,1439.0
274.8,1455.8
262.7,1473.0
250.6,1490.6
238.3,1508.2
227.1,1526.6
214.7,1544.7
202.3,1563.1
190.8,1582.0
179.3,1600.9
167.8,1620.0
157.2,1639.6
145.6,1658.8
135.0,1678.5
124.3,1698.6
114.5,1719.6
103.3,1740.7
91.9,1762.2
81.5,1784.5
70.0,1806.3
58.8,1827.9
48.4,1850.0
37.1,1871.5
25.8,1893.0
14.5,1914.3
3.2,1935.8
-8.1,1957.3
-18.4,1979.3
-29.8,2001.0
-40.2,2023.1
-50.4,2045.2
-60.8,2067.3
-70.0,2089.8
-79.2,2112.2
-88.5,2134.7
-96.7,2157.4
-104.8,2180.2
-112.0,2203.7
-118.2,2227.7
-124.6,2252.4
-131.2,2277.3
-135.7,2303.2
-141.3,2328.9
-144.8,2355.5
-148.4,2382.3
-150.9,2409.2
-153.4,2436.1
-154.6,2463.3
-155.8,2490.2
-156.9,2516.8
-155.6,2543.9
-155.4,2570.4
-155.2,2596.8
-155.0,2623.4
-154.9,2649.9
-155.7,2676.1
-157.8,2702.0
-160.8,2727.4
-164.8,2751.9
-169.6,2775.8
-173.3,2799.6
-179.0,2822.5
-184.6,2845.2
-190.1,2867.4
-194.4,2890.0
-198.7,2912.2
-203.9,2933.9
-208.1,2956.0
-213.3,2977.5
-218.5,2999.2
-222.7,3021.3
-228.0,3043.2
-232.4,3065.9
-236.9,3088.7
-242.5,3111.3
-247.2,3134.6
-251.9,3158.1
-257.9,3181.4
-262.7,3205.4
-267.8,3229.7
-271.9,3254.7
-276.0,3279.7
-280.1,3304.6
-284.1,3329.4
-287.1,3354.4
-290.0,3379.5
-292.9,3404.4
-295.8,3429.5
-298.7,3454.5
-300.7,3480.2
-302.6,3506.1
-304.8,3532.1
-306.9,3558.4
-309.1,3584.8
-311.5,3611.4
-312.8,3638.6
-315.2,3665.3
-317.5,3692.1
-319.9,3718.9
-322.3,3745.6
-323.5,3772.6
