x,y
0.0,0.0
-0.1,-0.5
0.9,-1.0
8.4,2.0
16.7,3.2
20.1,3.5
16.4,2.0
18.8,2.6
34.9,8.5
13.9,1.5
1.7,-7.7
0.6,-7.3
-0.1,-5.3
10.6,2.4
5.8,1.2
-2.0,2.8
-9.8,3.8
-11.4,7.4
-11.8,11.0
-12.2,14.8
-13.8,18.2
-17.9,20.4
-21.3,20.3
-31.9,13.5
-33.9,14.9
-36.2,14.4
-37.3,14.6
-42.4,12.6
-46.3,15.8
-47.7,14.2
-47.9,13.1
-49.3,11.8
-49.6,10.1
-50.4,6.3
-48.8,2.7
-51.1,-3.0
-50.9,-7.8
-50.7,-12.7
-49.5,-18.5
-48.4,-24.5
-48.4,-30.2
-47.2,-35.8
-46.1,-41.5
-45.0,-47.6
-45.0,-53.7
-44.0,-60.0
-44.2,-66.6
-43.3,-74.1
-41.4,-82.1
-38.4,-90.2
-34.3,-98.3
-31.1,-105.3
-26.7,-112.3
-23.3,-118.6
-18.9,-124.8
-14.4,-131.2
-9.8,-136.9
-4.0,-142.5
1.8,-147.9
7.7,-153.2
13.6,-158.0
20.6,-162.8
26.8,-166.5
35.4,-169.6
46.8,-169.9
53.3,-171.5
58.3,-175.4
64.6,-178.6
71.0,-180.8
78.7,-182.6
86.4,-184.1
95.4,-184.8
104.5,-185.4
112.5,-185.4
121.7,-185.5
128.7,-185.0
135.6,-184.6
142.5,-184.3
149.5,-183.9
156.5,-183.3
162.3,-182.3
169.4,-181.3
177.7,-180.2
184.8,-178.9
193.1,-177.7
200.1,-176.7
206.0,-175.9
210.6,-175.5
212.9,-175.3
215.2,-175.7
215.2,-175.8
215.2,-175.9
215.2,-175.8
215.2,-175.7
215.2,-175.6
215.2,-175.8
217.2,-177.1
218.9,-180.1
220.3,-184.7
220.4,-190.0
220.3,-196.3
219.9,-204.1
219.3,-213.0
219.9,-221.8
220.3,-231.5
220.5,-241.8
220.6,-252.9
221.8,-264.7
223.0,-276.2
223.1,-287.2
224.4,-297.8
224.9,-307.6
225.4,-317.0
225.9,-325.7
226.6,-333.8
227.5,-340.8
227.6,-346.2
230.2,-350.6
235.4,-353.3
239.8,-353.8
246.6,-354.5
253.3,-354.9
260.1,-355.4
268.0,-356.4
276.9,-357.4
284.9,-358.0
292.7,-359.1
300.3,-360.7
308.0,-362.4
315.6,-364.4
322.1,-366.5
328.5,-368.6
332.8,-370.3
337.0,-372.1
341.2,-373.8
345.5,-375.7
348.5,-377.6
351.4,-380.2
356.6,-383.3
361.6,-386.6
366.7,-390.0
371.7,-393.5
377.9,-397.2
382.8,-400.8
388.9,-405.0
394.9,-409.1
401.0,-413.3
407.1,-417.7
413.0,-421.9
419.1,-426.1
425.2,-430.1
432.3,-434.5
438.4,-438.4
445.7,-442.6
452.9,-446.6
460.2,-450.8
466.1,-455.1
473.2,-460.1
480.2,-465.2
487.2,-470.4
494.2,-475.7
501.3,-480.4
508.4,-485.1
516.7,-489.6
525.0,-493.8
533.5,-497.6
542.0,-500.8
550.8,-503.4
558.3,-505.5
566.0,-507.3
571.5,-508.4
577.0,-509.4
581.5,-510.3
583.7,-510.7
583.6,-510.8
583.6,-511.0
583.7,-510.7
585.0,-509.8
586.2,-509.2
587.5,-508.5
588.8,-507.8
588.8,-507.5
588.9,-507.2
588.9,-507.0
589.0,-506.8
590.1,-506.8
590.1,-506.5
590.2,-506.4
590.2,-506.2
590.2,-506.4
590.2,-506.2
590.2,-506.4
590.2,-506.2
590.2,-506.1
591.3,-506.1
591.4,-505.9
591.4,-505.7
591.5,-505.3
591.5,-505.2
591.5,-505.1
591.5,-505.0
591.6,-504.8
590.2,-506.4
588.9,-507.2
587.6,-507.7
586.4,-508.3
585.2,-508.6
585.1,-509.2
583.9,-509.4
582.7,-509.5
582.7,-509.9
582.6,-510.1
582.6,-510.4
581.5,-510.3
581.4,-510.5
581.4,-510.5
582.5,-510.6
582.6,-510.5
582.6,-510.4
582.6,-510.4
582.6,-510.5
582.6,-510.5
582.6,-510.5
582.6,-510.5
582.4,-511.2
584.5,-512.3
587.7,-513.0
592.1,-514.0
597.6,-515.2
603.0,-516.4
609.7,-517.7
616.3,-519.1
621.8,-520.2
625.1,-520.7
627.3,-521.0
629.6,-520.9
632.2,-519.5
633.9,-516.4
634.9,-511.4
634.9,-505.3
636.2,-499.0
636.6,-491.0
638.3,-482.1
639.2,-471.6
640.2,-460.7
642.5,-449.3
644.8,-437.3
646.1,-424.5
648.8,-411.2
650.4,-397.0
652.2,-382.1
655.1,-367.2
657.9,-352.5
659.7,-337.9
662.4,-323.9
663.9,-310.1
666.5,-297.5
667.6,-285.7
669.6,-275.3
671.5,-266.3
673.1,-258.2
673.4,-250.7
675.8,-244.3
676.8,-238.8
680.8,-235.6
685.3,-236.4
690.8,-237.4
699.4,-240.1
707.0,-242.6
715.6,-245.2
724.3,-247.9
732.9,-250.8
741.5,-253.6
751.5,-255.9
761.5,-257.2
770.8,-256.8
781.5,-255.2
792.2,-253.1
801.8,-250.5
812.7,-248.2
822.2,-246.3
832.8,-245.1
843.3,-244.4
853.5,-244.6
863.8,-245.3
872.7,-246.5
881.5,-248.6
887.9,-251.2
893.0,-254.1
898.2,-257.0
903.3,-260.0
908.3,-263.3
913.4,-266.5
918.5,-269.3
925.0,-271.8
929.2,-273.5
933.5,-275.1
936.7,-276.1
939.9,-276.9
941.0,-277.2
943.2,-277.8
945.3,-278.7
949.6,-280.1
953.9,-281.4
958.2,-282.3
963.9,-283.1
969.4,-283.6
976.2,-283.9
982.0,-284.2
987.5,-284.7
992.1,-284.8
996.7,-285.0
1001.2,-285.0
1008.1,-285.1
1013.7,-285.1
1020.6,-285.2
1028.6,-285.4
1035.5,-285.4
1041.2,-285.0
1047.1,-284.6
1051.8,-283.8
1056.4,-283.3
1061.2,-282.5
1064.8,-281.6
1068.5,-279.9
1071.6,-276.3
1073.8,-270.7
1074.0,-263.7
1074.3,-256.2
1074.7,-248.2
1074.3,-239.1
1075.0,-229.3
1075.9,-219.0
1076.7,-208.8
1077.6,-198.2
1078.5,-187.6
1079.5,-177.2
1081.5,-166.7
1083.5,-156.4
1084.4,-146.1
1087.5,-136.4
1089.2,-127.5
1091.9,-119.7
1093.2,-112.6
1095.6,-106.6
1095.6,-100.8
1095.5,-96.0
1091.7,-91.6
1085.4,-88.9
1079.8,-88.0
1073.0,-87.6
1065.0,-87.4
1057.0,-87.8
1048.8,-88.5
1040.5,-89.9
1030.9,-91.9
1022.4,-94.0
1013.9,-96.5
1005.3,-99.3
997.7,-103.0
989.0,-106.5
980.3,-110.0
971.7,-112.7
963.2,-115.2
954.8,-117.0
945.5,-117.9
937.4,-118.2
928.4,-117.7
921.5,-117.1
914.9,-116.3
908.2,-115.2
901.5,-114.5
895.8,-114.7
892.0,-116.4
887.9,-119.6
888.0,-124.8
889.1,-130.9
890.1,-137.4
891.3,-143.7
892.5,-148.8
891.8,-152.6
890.2,-154.8
887.7,-155.5
885.5,-155.5
885.4,-155.7
885.4,-155.8
885.4,-155.8
885.4,-155.8
885.4,-155.9
885.4,-155.9
885.4,-156.1
885.4,-156.1
885.3,-156.1
885.3,-156.1
885.3,-156.3
885.3,-156.3
885.3,-156.3
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.4
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
885.3,-156.5
884.2,-156.3
884.2,-156.3
884.2,-156.3
884.2,-156.3
884.2,-156.3
884.2,-156.3
884.2,-156.3
884.2,-156.3
884.2,-156.3
884.2,-156.3
884.2,-156.3
884.2,-156.4
884.2,-156.4
884.2,-156.4
884.2,-156.4
