x,y
0.0,0.0
0.0,0.0
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.2,-2.3
-0.1,-2.3
-0.2,-3.4
-0.5,-4.6
-0.9,-5.7
-1.3,-5.7
-1.6,-8.0
-1.8,-8.0
-1.9,-10.2
-1.6,-11.4
-1.4,-11.4
-1.3,-11.4
-1.2,-11.4
-0.9,-11.4
-0.9,-11.4
-1.4,-10.2
-2.4,-9.2
-4.4,-8.2
-7.8,-7.4
-12.1,-6.6
-16.3,-7.0
-20.5,-6.2
-24.9,-4.4
-29.2,-2.5
-33.7,-1.8
-38.0,-3.3
-41.1,-6.9
-42.2,-11.5
-42.1,-17.1
-41.4,-23.8
-40.7,-30.5
-40.2,-38.4
-40.0,-46.2
-40.3,-54.2
-41.4,-62.2
-43.3,-71.4
-46.3,-79.5
-50.2,-88.9
-55.0,-98.4
-60.1,-106.8
-65.1,-115.1
-69.6,-124.5
-73.1,-133.8
-76.2,-144.3
-78.8,-153.6
-80.7,-162.8
-82.2,-173.2
-83.1,-182.3
-83.8,-190.2
-83.9,-196.9
-83.8,-202.6
-83.4,-204.8
-83.1,-207.0
-82.7,-208.1
-81.6,-209.1
-79.1,-210.0
-75.5,-209.7
-71.4,-209.4
-66.8,-207.8
-61.0,-207.4
-54.3,-205.7
-46.9,-203.8
-39.4,-201.0
-31.5,-200.3
-23.1,-198.5
-13.9,-197.7
-3.8,-196.9
6.7,-196.0
17.7,-196.1
28.6,-196.3
39.5,-195.3
50.5,-196.7
61.3,-196.9
71.9,-198.3
82.5,-199.6
92.3,-199.9
101.6,-201.3
110.1,-201.7
117.7,-203.4
124.2,-204.0
129.5,-204.7
134.2,-205.4
138.4,-206.1
142.5,-205.8
147.0,-206.5
152.2,-207.2
158.2,-207.8
164.7,-208.4
171.6,-208.9
179.1,-210.5
187.1,-210.9
195.8,-211.3
205.3,-211.6
215.0,-210.8
225.0,-211.1
235.1,-210.2
245.0,-209.4
255.2,-208.5
265.4,-207.7
275.7,-206.8
286.1,-205.9
296.6,-204.9
307.2,-204.0
318.1,-203.1
328.9,-202.2
340.1,-201.3
351.3,-201.4
362.3,-200.5
373.5,-198.3
384.7,-198.6
