x,y
0.0,0.0
-5.9,-7.2
-12.2,-13.9
-17.0,-18.6
-22.2,-23.0
-25.8,-25.7
-27.6,-26.9
-28.6,-27.5
-28.5,-27.6
-28.5,-27.6
-28.5,-27.6
-28.5,-27.6
-28.5,-27.6
-28.5,-27.6
-28.5,-27.6
-28.5,-27.6
-28.4,-27.7
-28.4,-27.7
-28.4,-27.8
-28.4,-27.8
-28.4,-27.8
-29.2,-28.5
-30.3,-28.9
-33.2,-28.9
-32.9,-27.4
-39.5,-22.3
-43.7,-18.6
-46.0,-13.7
-50.4,-7.8
-54.8,-0.1
-60.2,7.0
-80.8,8.0
-76.1,24.4
-84.6,33.6
-91.8,43.3
-94.4,46.8
-102.9,56.2
-111.6,65.9
-121.0,74.6
-129.3,83.9
-137.9,91.4
-145.7,98.1
-151.6,104.1
-156.8,109.2
-161.4,113.4
-163.5,118.1
-164.0,122.5
-160.9,127.7
-157.1,131.9
-152.1,136.5
-148.1,140.5
-143.3,145.2
-138.6,150.3
-132.2,156.9
-127.0,162.9
-121.6,168.9
-117.1,174.0
-112.4,179.1
-107.8,184.1
-102.8,188.8
-98.0,193.4
-91.2,199.4
-84.3,205.3
-77.1,210.6
-68.6,216.2
-59.7,221.3
-51.4,225.2
-42.9,228.9
-35.2,231.7
-28.4,233.9
-22.3,235.2
-16.1,236.4
-8.5,239.4
-0.7,244.0
7.2,250.2
14.5,257.4
22.2,266.0
28.7,274.2
35.9,283.5
42.7,293.3
48.3,302.7
53.7,312.2
59.2,321.8
65.0,331.1
72.3,340.1
79.9,346.9
89.1,353.4
98.7,359.5
107.3,364.9
114.9,369.7
121.5,374.1
126.1,377.3
130.2,381.0
131.5,383.0
132.1,384.1
132.6,385.4
133.2,388.4
131.6,392.3
128.4,396.4
125.1,401.0
119.9,405.9
114.6,413.0
107.9,420.1
101.5,428.5
93.7,437.1
84.9,446.8
76.0,456.9
66.9,466.9
57.7,477.5
48.8,489.2
37.9,500.0
28.8,512.2
18.5,523.9
8.3,535.6
-1.9,547.3
-12.1,558.9
-22.1,570.4
-32.2,582.0
-42.5,593.7
-52.7,605.4
-61.9,617.5
-71.8,629.0
-81.7,640.2
-91.6,651.5
-100.6,663.4
-110.5,674.7
-120.4,686.0
-130.3,697.2
-139.1,709.0
-148.9,720.1
-158.6,731.0
-167.3,742.7
-177.0,753.7
-185.9,765.5
-194.8,777.4
-204.6,788.6
-214.6,799.9
-224.5,811.3
-233.6,823.5
-242.7,835.4
-252.2,846.4
-261.6,856.8
-269.6,867.5
-277.5,878.1
-286.2,887.7
-293.6,897.6
-300.9,907.2
-308.7,915.8
-315.7,925.1
-322.5,934.1
-329.2,943.1
-336.0,952.1
-343.8,960.6
-350.8,969.9
-359.0,979.0
-368.1,987.2
-378.1,994.9
-389.0,1001.9
-400.9,1008.3
-412.8,1014.7
-425.8,1020.8
-437.8,1027.3
-451.0,1033.5
-463.2,1040.3
-476.4,1046.6
-489.7,1053.1
-503.2,1059.6
-516.3,1065.7
-528.2,1072.2
-540.0,1078.4
-552.5,1083.8
-564.5,1088.6
-577.1,1092.1
-588.9,1094.6
-599.9,1096.1
-609.8,1096.3
-619.1,1095.3
-627.0,1094.8
-632.9,1095.1
-637.1,1095.2
-639.8,1095.0
-640.8,1094.6
-640.8,1094.5
-640.6,1094.2
-640.5,1094.1
-640.4,1094.0
-640.3,1093.9
-640.2,1093.7
-640.1,1093.6
-640.0,1093.4
-639.9,1093.3
-639.9,1093.3
-639.8,1093.2
-639.7,1093.1
-639.6,1093.0
-639.6,1092.9
-639.5,1092.8
-640.3,1092.0
-640.2,1091.9
-640.2,1091.8
-640.2,1091.8
-640.1,1091.7
-640.0,1091.7
-640.0,1091.7
-640.4,1092.1
-643.4,1092.4
-647.3,1093.8
-652.5,1095.1
-658.3,1097.2
-665.7,1099.6
-673.9,1102.9
-681.7,1107.7
-689.2,1113.9
-697.3,1120.9
-705.9,1128.6
-713.2,1138.4
-720.8,1148.6
-728.3,1158.6
-735.1,1169.4
-742.7,1179.4
-751.1,1188.8
-759.4,1198.1
-767.8,1207.3
-774.9,1216.7
-782.7,1225.2
-790.1,1233.2
-796.4,1241.6
-802.7,1248.1
-808.4,1253.8
-814.0,1257.5
-819.6,1259.4
-824.8,1258.7
-827.8,1257.2
-830.9,1253.9
-832.7,1250.7
-834.2,1247.2
-835.6,1243.4
-836.0,1240.2
-836.0,1236.5
-835.0,1233.3
-833.5,1229.3
-831.0,1226.0
-828.6,1222.9
-827.7,1219.7
-828.9,1215.7
-829.5,1212.9
-831.3,1209.6
-833.2,1206.7
-835.9,1204.6
-838.4,1204.2
-840.0,1204.5
-842.3,1203.8
-842.4,1203.9
-841.6,1204.7
-841.6,1204.7
-841.6,1204.7
-841.6,1204.8
-841.6,1204.8
-841.6,1204.7
-841.4,1204.5
-841.2,1204.2
-841.1,1204.1
-841.1,1204.1
-841.0,1204.0
-841.0,1204.0
-841.0,1203.9
-841.0,1203.9
-840.5,1203.3
-840.4,1203.1
-840.3,1203.1
-840.5,1203.2
-841.1,1202.3
-841.1,1202.2
-840.9,1201.9
-840.6,1201.6
-840.4,1201.3
-839.4,1201.9
-839.4,1201.8
-839.3,1201.6
-839.2,1201.5
-839.1,1201.4
-839.3,1201.6
-839.2,1201.5
-839.4,1201.8
-839.5,1202.0
-839.5,1202.0
-840.2,1201.0
-840.0,1200.6
-840.2,1201.0
-840.1,1200.9
-839.7,1200.3
-839.4,1199.9
-839.3,1199.8
-839.0,1199.4
-839.0,1199.3
-838.9,1199.2
-838.9,1199.2
-838.9,1199.2
-837.8,1199.7
-837.8,1199.7
-837.9,1199.7
-837.8,1199.7
-837.8,1199.6
-837.2,1198.8
-837.8,1197.7
-837.4,1197.2
-836.9,1196.6
-836.8,1196.4
