x,y
0.0,0.0
-2.7,4.6
-3.0,11.5
-2.1,20.4
-1.2,30.5
-1.1,41.8
-2.7,52.1
-5.4,63.7
-9.3,74.2
-14.3,84.9
-20.1,95.6
-25.6,105.1
-30.5,114.6
-34.4,123.9
-37.4,133.3
-40.1,142.6
-42.1,151.8
-43.8,158.7
-45.0,164.4
-45.2,167.8
-45.5,167.8
-45.5,167.8
-45.7,167.8
-46.0,169.0
-46.2,169.1
-46.4,169.1
-47.2,169.1
-47.8,170.3
-48.3,170.4
-48.6,170.4
-48.6,171.5
-48.2,170.3
-47.7,170.3
-47.4,169.2
-47.1,169.1
-47.1,169.1
-47.2,169.1
-47.2,169.1
-47.2,169.1
-47.2,169.1
-47.1,170.3
-47.0,172.5
-47.2,175.8
-47.4,180.3
-47.5,184.9
-47.7,190.5
-47.7,195.0
-47.5,198.4
-47.2,200.6
-46.7,201.7
-45.3,203.8
-42.6,205.8
-38.5,205.4
-33.2,205.0
-26.4,203.3
-18.3,202.6
-9.5,200.7
0.5,198.6
11.1,197.7
21.9,196.8
32.9,194.7
44.6,193.7
57.0,193.8
69.4,193.9
82.4,193.9
96.0,196.1
109.3,197.2
121.9,198.3
133.5,199.7
143.6,201.0
152.3,202.5
159.3,203.0
164.7,203.7
169.3,204.4
173.5,204.0
178.5,204.7
184.7,205.3
192.3,206.9
201.4,207.2
211.3,208.7
223.0,208.8
234.2,207.8
245.6,207.9
257.5,206.9
270.4,205.8
283.7,203.5
297.8,202.3
311.7,199.9
325.4,198.7
340.0,198.6
354.8,197.4
369.8,196.0
385.2,195.8
400.2,194.5
415.2,194.3
430.2,194.2
445.2,194.0
460.3,195.0
475.7,195.9
490.9,196.9
505.9,199.0
520.4,202.3
534.4,205.6
547.9,209.0
561.1,213.4
573.9,219.1
586.3,224.9
598.3,230.7
609.8,237.6
620.4,243.5
629.6,249.5
637.9,256.7
644.1,261.8
647.7,266.0
649.0,270.3
647.2,273.9
644.3,278.7
641.1,283.5
638.5,289.3
636.0,292.9
633.7,296.5
631.6,300.0
629.7,302.4
627.6,304.9
625.5,306.1
623.7,309.7
621.8,312.1
620.5,314.5
618.7,315.8
616.7,317.1
614.4,320.6
611.7,323.1
609.4,327.8
607.3,331.4
605.7,333.7
604.8,333.8
604.1,335.0
602.9,337.3
601.1,337.5
599.9,337.6
599.2,337.6
598.6,337.7
598.0,335.5
597.6,335.5
597.3,335.6
596.8,334.5
596.4,334.5
596.0,334.6
595.7,334.6
595.4,333.5
595.1,332.4
594.6,332.5
593.3,332.6
591.2,333.9
588.3,336.3
584.8,340.1
581.0,342.7
577.0,346.3
572.8,349.0
567.6,351.7
562.0,355.5
555.8,358.3
547.4,363.6
538.6,366.6
531.1,369.6
524.2,371.3
516.8,374.1
509.3,373.7
500.5,374.4
492.7,374.0
485.2,374.6
477.9,376.5
470.6,377.1
463.1,377.7
455.3,377.3
447.5,376.8
440.2,377.5
433.1,378.1
425.2,376.5
417.4,377.2
409.5,375.6
402.0,376.3
394.6,375.7
387.3,376.4
379.9,375.9
372.5,375.4
365.0,372.7
358.3,372.1
352.7,371.5
347.9,370.8
344.6,371.1
343.9,373.4
344.1,374.5
343.9,372.3
343.9,372.3
343.9,372.2
344.1,372.2
344.1,372.2
344.1,371.1
344.1,371.1
344.3,371.1
344.3,371.1
344.3,371.1
344.3,371.1
344.3,371.1
344.2,370.0
344.2,370.0
343.6,368.9
342.8,366.8
342.3,365.7
341.8,364.6
341.5,363.5
341.3,363.6
341.1,362.4
340.8,362.5
340.8,362.5
340.8,362.5
340.6,361.4
340.8,362.5
340.6,362.5
340.6,362.5
340.7,363.6
340.6,363.6
340.6,363.6
340.7,363.6
340.7,363.6
340.9,364.7
340.9,364.7
341.5,365.8
341.7,366.9
341.8,368.0
340.8,369.2
338.2,370.5
334.9,371.9
330.4,373.4
325.3,372.7
319.1,372.2
312.3,371.6
305.0,371.1
297.0,370.7
288.4,370.3
279.7,370.0
270.4,369.6
260.3,370.5
249.6,372.6
239.2,374.6
228.7,377.8
218.4,380.9
208.0,385.2
197.6,389.6
187.5,394.9
178.0,400.3
169.4,405.6
161.5,411.9
154.1,418.1
147.2,424.4
140.4,430.7
134.3,436.9
128.8,442.9
123.9,449.0
119.6,455.1
115.7,459.9
113.0,464.7
111.2,467.1
110.3,469.4
109.8,470.5
109.4,471.7
109.4,472.8
109.1,472.8
108.9,474.0
108.7,474.0
108.6,475.1
108.6,475.1
108.7,475.1
108.8,475.1
109.0,475.1
109.1,475.1
109.3,475.0
109.6,475.0
109.5,475.0
108.7,476.2
106.9,479.7
104.3,484.5
101.7,490.3
99.0,495.1
95.9,503.3
92.2,512.6
88.8,523.2
85.5,534.7
82.5,546.3
79.9,559.0
77.9,572.8
76.5,586.6
75.2,600.3
73.6,612.9
72.4,625.5
71.1,635.8
70.1,644.9
69.6,652.8
70.3,659.6
73.0,663.8
78.8,667.9
87.3,670.5
98.5,670.6
115.6,669.2
131.7,667.7
148.8,667.4
167.6,666.9
187.3,667.5
207.6,666.9
229.3,667.3
252.5,667.5
276.6,667.8
301.6,667.9
327.7,669.1
353.7,670.2
379.9,671.4
406.3,673.7
432.2,674.8
458.1,677.2
483.7,679.6
508.5,682.0
533.0,684.5
556.6,685.8
580.0,688.4
603.2,691.0
626.2,692.4
649.6,696.1
672.9,698.6
696.4,701.2
719.9,704.9
743.4,707.4
768.6,709.8
794.1,712.2
820.5,714.4
847.1,716.7
874.5,720.1
901.7,722.3
930.2,725.6
959.7,727.6
989.7,730.8
1020.2,733.9
1050.7,739.3
1081.5,747.0
1112.4,754.6
1143.2,764.6
1174.0,775.8
1204.0,788.2
1233.3,801.7
1262.4,815.3
1291.6,830.1
1320.6,843.6
1349.9,856.0
1379.4,867.3
1409.4,877.3
1440.0,887.3
1470.7,895.0
1501.6,900.4
1532.1,904.6
1562.7,906.6
1593.4,908.5
1623.8,908.1
1653.9,906.7
1683.5,903.0
1713.0,899.3
1741.9,894.4
1770.0,887.3
1798.2,880.3
1825.9,872.2
1854.3,865.1
1882.4,857.0
1910.9,849.8
1939.9,845.0
1969.1,839.0
1998.6,834.1
2028.1,830.4
2058.0,827.8
2087.8,826.4
2117.6,824.9
2147.4,824.6
2177.3,824.3
2207.4,826.3
2236.7,830.6
2266.5,834.9
2296.9,838.0
2327.4,843.5
2358.0,848.8
2388.6,854.2
2419.5,858.4
2451.0,863.7
2482.5,867.9
2513.7,872.0
2545.1,877.4
2576.9,880.4
2608.6,884.5
2640.0,889.8
2670.9,896.4
2702.0,900.5
2733.0,905.9
2764.6,911.2
2794.3,917.8
2823.5,924.4
2852.1,933.5
2879.7,942.5
2906.9,954.0
2933.2,965.4
2958.9,978.2
2984.1,990.8
3008.9,1003.7
3033.6,1016.4
3058.0,1029.2
