x,y
0.0,0.0
-0.2,-2.2
-0.2,-6.7
0.2,-13.5
1.2,-21.3
2.4,-29.1
3.7,-36.9
4.4,-43.6
4.9,-49.2
5.7,-54.8
6.4,-58.2
7.0,-60.3
7.4,-61.4
8.2,-62.5
10.3,-63.5
13.9,-65.5
19.1,-65.2
25.4,-62.6
32.8,-61.1
40.3,-58.3
47.4,-55.7
54.0,-54.2
59.8,-52.7
64.5,-52.4
68.5,-54.4
72.4,-57.6
75.4,-61.8
77.6,-67.4
79.6,-72.8
82.0,-77.3
85.0,-80.4
89.2,-84.6
94.4,-86.6
100.0,-87.4
105.6,-89.4
111.4,-90.1
117.0,-90.9
123.3,-92.8
129.9,-93.5
136.5,-95.4
142.8,-97.3
149.0,-99.2
156.5,-102.1
164.6,-103.8
173.3,-105.7
182.0,-107.4
191.0,-110.2
200.1,-114.2
209.6,-115.9
220.1,-118.7
231.2,-121.5
242.2,-124.2
252.7,-125.8
263.0,-128.6
272.8,-130.3
282.6,-131.9
292.3,-133.6
302.0,-135.4
311.8,-137.0
321.7,-138.7
331.9,-139.2
342.1,-138.6
352.7,-138.0
363.6,-137.4
374.8,-136.7
385.8,-134.9
396.4,-132.0
406.2,-130.4
414.8,-128.7
422.0,-128.3
427.8,-128.0
432.2,-131.1
435.1,-135.4
436.7,-140.9
437.7,-147.6
439.2,-154.3
442.4,-159.7
447.4,-162.8
453.7,-164.7
459.8,-166.5
465.2,-169.7
469.2,-176.1
470.6,-182.8
469.8,-191.9
467.0,-199.9
463.3,-209.2
459.2,-217.3
455.5,-224.3
451.8,-232.4
447.8,-240.5
443.5,-249.8
438.9,-260.3
434.1,-271.8
428.9,-283.4
423.8,-294.0
418.9,-305.6
414.4,-314.8
409.9,-325.2
405.4,-334.6
400.9,-342.8
396.7,-350.9
392.7,-359.0
388.6,-368.3
384.5,-377.5
379.9,-386.8
375.4,-396.2
371.0,-405.4
366.5,-414.7
362.4,-424.0
358.3,-433.3
354.4,-442.5
350.7,-450.6
347.2,-458.8
343.9,-466.8
340.9,-473.7
338.0,-479.5
335.3,-485.4
332.8,-491.1
330.5,-495.7
328.6,-499.2
326.6,-503.8
324.7,-506.1
323.0,-508.5
321.7,-509.6
321.1,-510.9
320.9,-510.9
320.8,-512.0
320.8,-512.0
320.8,-512.0
320.8,-512.0
320.8,-512.0
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-514.2
320.9,-514.2
321.0,-514.2
321.0,-514.2
321.0,-514.2
321.0,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.2,-514.2
321.2,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.1,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.2,-514.2
321.1,-513.1
321.1,-513.1
321.1,-513.1
321.1,-513.1
321.1,-513.1
321.1,-513.1
321.0,-513.1
321.0,-513.1
321.0,-513.1
321.0,-513.1
321.0,-513.1
321.0,-513.1
321.1,-514.2
321.0,-513.1
321.0,-513.1
321.0,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
321.0,-514.2
321.0,-514.2
320.9,-513.1
320.9,-513.1
321.0,-514.2
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.9,-513.1
320.7,-513.2
320.8,-514.3
320.8,-514.3
320.8,-514.3
320.8,-514.3
320.8,-514.3
320.8,-514.3
320.8,-514.3
320.8,-514.3
320.8,-514.3
320.8,-514.3
320.7,-513.2
320.6,-514.3
320.6,-514.3
320.6,-514.3
320.6,-514.3
320.6,-514.3
320.6,-514.3
320.6,-514.3
320.6,-514.3
320.6,-514.3
320.6,-514.3
320.5,-514.3
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.5,-514.3
320.4,-514.3
320.4,-514.3
320.4,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.2,-514.3
320.2,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.3,-514.3
320.4,-514.3
320.4,-514.3
320.4,-514.3
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.4,-513.2
320.6,-513.2
320.6,-513.2
320.6,-513.2
320.6,-513.2
320.6,-513.2
320.6,-513.2
320.6,-513.2
320.6,-513.2
320.7,-512.0
320.7,-512.0
320.7,-512.0
320.7,-512.0
320.7,-512.0
320.7,-512.0
320.8,-512.0
320.8,-512.0
320.8,-512.0
320.8,-512.0
320.8,-512.0
320.8,-512.0
320.8,-512.0
320.9,-512.0
320.9,-512.0
320.9,-512.0
