x,y
0.0,0.0
-10.3,3.3
-21.1,6.8
-32.7,10.5
-43.9,15.3
-55.0,20.1
-66.1,23.6
-75.9,27.9
-83.9,31.6
-92.1,31.9
-97.6,34.8
-105.0,37.3
-115.1,39.3
-126.4,42.8
-138.0,46.6
-150.2,50.6
-161.2,55.2
-170.7,58.3
-178.4,61.9
-184.7,63.9
-189.0,65.3
-191.4,66.2
-192.1,66.4
-192.3,66.5
-192.4,66.5
-192.6,66.6
-192.6,66.6
-192.4,66.5
-192.4,66.5
-192.3,66.5
-192.3,66.5
-192.2,66.4
-192.6,65.4
-192.6,65.4
-192.6,65.4
-192.5,65.2
-192.5,65.2
-192.5,65.2
-192.5,65.2
-192.5,65.2
-192.5,65.2
-192.5,65.2
-192.5,65.2
-192.5,65.2
-192.5,65.2
-192.5,65.2
-192.4,65.2
-192.4,65.2
-192.5,65.2
-192.8,64.2
-192.8,64.2
-193.3,64.3
-194.9,66.1
-198.4,67.2
-201.3,71.6
-198.9,79.2
-197.8,87.1
-193.9,97.6
-190.4,107.2
-187.0,115.6
-184.2,124.2
-182.6,131.8
-186.0,141.3
-194.0,143.8
-203.4,148.1
-214.1,151.4
-227.6,153.4
-244.4,152.8
-259.4,155.3
-274.5,157.7
-288.7,161.1
-303.6,162.3
-317.2,164.3
-330.1,167.3
-343.2,169.1
-355.2,170.5
-365.4,171.4
-374.2,171.9
-381.2,173.0
-386.8,173.6
-391.4,174.0
-395.9,174.2
-400.5,175.7
-405.9,177.4
-411.2,176.7
-417.5,179.9
-422.3,185.0
-425.4,190.7
-424.6,198.7
-424.1,205.6
-423.2,212.5
-422.6,218.1
-422.6,221.6
-422.5,223.9
-422.7,224.0
-422.2,225.0
-422.2,225.0
-422.2,225.0
-422.5,223.9
-422.4,223.9
-422.4,223.9
-422.4,223.9
-422.4,223.9
-422.3,223.9
-422.3,223.9
-422.2,223.8
-422.2,223.8
-422.2,223.8
-422.2,223.8
-422.2,223.8
-422.0,223.8
-421.9,223.7
-421.9,223.7
-421.8,223.7
-421.7,223.7
-421.4,224.7
-421.2,225.9
-421.0,229.4
-420.5,233.9
-420.3,238.5
-420.0,243.2
-419.8,247.8
-419.6,252.5
-418.8,259.2
-418.1,268.5
-418.0,278.0
-417.2,289.5
-416.3,302.3
-416.6,315.4
-416.9,331.0
-418.6,347.0
-419.9,364.2
-421.6,381.3
-423.3,399.8
-424.7,416.9
-426.2,434.1
-427.3,451.1
-428.9,467.0
-430.3,483.0
-431.5,498.9
-432.5,513.4
-431.6,527.4
-425.4,538.4
-417.4,548.9
-408.4,559.1
-398.8,570.3
-388.9,582.6
-379.0,594.9
-370.2,606.3
-361.8,617.8
-354.9,627.5
-350.2,635.5
-348.6,643.2
-351.4,651.1
-355.5,660.8
-363.0,669.1
-368.5,680.4
-373.6,690.3
-378.6,705.0
-384.1,718.6
-389.5,731.0
-394.3,742.1
-398.1,752.8
-401.5,762.2
-405.5,770.6
-409.2,781.2
-413.8,792.2
-419.3,803.3
-424.8,817.1
-431.0,829.7
-436.6,842.2
-441.3,854.4
-445.2,863.9
-449.2,871.1
-452.7,879.4
-457.1,887.8
-461.4,897.5
-465.5,908.3
-469.6,917.9
-472.8,926.0
-475.5,932.8
-477.8,939.5
-481.1,945.2
-484.1,953.2
-487.6,961.4
-491.2,969.7
-494.3,977.8
-497.2,983.5
-500.3,989.1
-505.5,993.2
-512.8,996.7
-521.4,999.4
-530.6,1002.4
-540.2,1006.6
-550.3,1011.1
-561.0,1015.7
-572.5,1018.2
-584.2,1020.7
-596.1,1022.3
-606.9,1023.4
-616.2,1024.0
-622.8,1023.7
-627.5,1024.1
-631.3,1024.1
-633.5,1023.6
-634.2,1023.8
-634.4,1023.9
-634.2,1023.8
-634.1,1023.8
-634.1,1023.8
-634.0,1023.8
-634.4,1023.9
-636.8,1024.7
-642.7,1024.2
-648.8,1026.2
-656.1,1028.4
-664.4,1033.5
-673.6,1040.0
-684.2,1047.0
-696.2,1054.4
-709.3,1062.2
-722.7,1070.0
-735.5,1078.9
-747.9,1087.6
-759.5,1097.3
-769.6,1110.0
-779.5,1122.8
-789.4,1137.8
-799.7,1153.1
-811.1,1167.5
-822.1,1182.9
-832.8,1198.2
-843.8,1211.3
-855.0,1224.5
-867.2,1235.5
-880.0,1245.6
-892.2,1254.2
-903.4,1262.5
-912.3,1272.5
-916.4,1284.5
-918.3,1298.1
-920.9,1309.7
-923.7,1321.3
-926.3,1332.7
-929.1,1343.1
-931.8,1353.4
-934.3,1363.7
-936.4,1372.7
-938.8,1379.3
-940.5,1385.8
-941.8,1390.8
-942.9,1396.0
-944.3,1399.9
-945.4,1405.1
-946.9,1410.2
-948.2,1416.6
-949.7,1425.3
-952.1,1434.3
-955.5,1443.7
-959.4,1453.2
-963.0,1462.7
-966.1,1471.9
-968.4,1480.9
-970.6,1488.8
-972.6,1496.5
-975.8,1503.3
-979.9,1510.6
-985.6,1517.2
-993.7,1522.1
-1003.7,1525.3
-1015.1,1527.7
-1026.4,1529.1
-1037.2,1530.2
-1047.9,1531.2
-1058.4,1533.4
-1069.3,1535.7
-1080.3,1538.0
-1091.2,1541.5
-1101.7,1547.2
-1112.2,1553.0
-1122.3,1559.8
-1131.5,1566.3
-1139.5,1574.8
-1147.1,1583.2
-1154.4,1591.5
-1161.5,1600.8
-1169.2,1609.2
-1177.5,1617.8
-1186.3,1626.5
-1195.4,1635.3
-1204.7,1645.5
-1214.6,1654.7
-1224.6,1663.7
-1234.6,1674.1
-1244.2,1684.2
-1254.5,1693.5
-1264.6,1703.9
-1274.9,1713.0
-1284.7,1723.4
-1294.5,1733.7
-1304.2,1743.9
-1313.8,1754.0
-1323.2,1764.2
-1332.3,1774.3
-1341.4,1784.3
-1350.9,1793.3
-1360.4,1803.4
-1370.1,1813.7
-1379.9,1823.9
-1389.6,1832.9
-1398.4,1842.9
-1407.0,1851.6
-1415.8,1859.1
-1424.1,1867.8
-1432.4,1875.2
-1440.6,1882.6
-1449.2,1890.0
-1457.8,1897.5
-1466.6,1905.1
-1475.2,1912.6
-1484.2,1919.0
-1492.9,1925.3
-1501.4,1931.6
-1509.9,1937.9
-1518.0,1944.0
-1525.5,1951.1
-1532.7,1958.2
-1539.6,1965.1
-1546.7,1971.0
-1553.7,1975.5
-1559.5,1979.8
-1564.7,1983.8
-1569.4,1986.5
-1573.3,1988.9
-1575.6,1989.7
-1576.6,1991.2
-1577.4,1991.4
-1578.5,1991.8
-1580.6,1992.4
-1582.8,1993.1
-1584.9,1993.8
-1587.3,1994.6
-1590.3,1996.7
-1595.2,1997.1
-1600.4,1998.8
-1607.1,1999.7
-1614.4,2002.1
-1621.5,2005.5
-1627.3,2011.0
-1632.4,2018.5
-1638.5,2025.1
-1645.5,2032.1
-1653.3,2038.2
-1662.0,2043.3
-1671.2,2048.7
-1681.0,2054.1
-1691.1,2059.7
-1701.3,2064.2
-1711.3,2069.8
-1721.3,2074.2
-1731.2,2079.7
-1741.1,2084.1
-1750.7,2089.5
-1760.4,2095.0
-1770.2,2099.4
-1779.5,2104.6
-1788.6,2109.9
-1797.7,2114.1
-1806.1,2117.9
-1813.5,2122.7
-1819.6,2125.8
-1824.5,2129.7
-1829.4,2132.5
-1833.8,2135.0
-1838.0,2136.4
-1840.8,2138.4
-1843.0,2139.1
-1844.2,2139.5
-1844.7,2139.7
-1844.7,2139.7
-1844.6,2139.7
-1844.4,2139.6
-1844.7,2139.7
-1846.1,2140.1
-1847.8,2141.9
-1849.0,2142.3
-1849.1,2142.3
-1849.0,2142.3
-1849.0,2142.3
