x,y
0.0,0.0
3.4,6.6
7.7,13.1
10.9,19.6
14.2,25.8
16.2,31.6
19.1,36.1
22.9,38.6
26.3,38.5
29.4,36.2
33.3,32.4
36.1,28.5
41.2,24.4
45.2,21.3
51.8,19.2
57.3,18.8
64.1,18.3
69.6,17.0
74.9,14.5
81.2,10.8
88.6,7.2
96.0,4.4
103.7,2.0
111.2,-1.0
118.7,-4.3
123.8,-8.0
130.1,-11.3
134.3,-13.3
135.3,-14.0
136.5,-14.3
137.5,-14.8
139.6,-16.3
141.4,-19.1
143.0,-23.7
144.3,-29.7
144.3,-37.2
144.1,-46.0
143.8,-55.8
145.5,-66.8
148.3,-78.7
152.2,-90.5
156.3,-101.4
159.4,-110.5
164.0,-117.9
165.7,-122.2
167.5,-124.6
168.5,-125.7
169.5,-126.4
174.1,-126.5
178.9,-124.9
186.0,-122.7
194.4,-119.9
202.9,-116.3
213.7,-112.6
225.7,-108.7
237.8,-104.4
251.0,-100.1
264.3,-95.6
277.5,-91.5
291.8,-87.6
305.0,-83.4
318.3,-79.3
329.1,-75.1
338.9,-71.6
346.1,-68.5
352.1,-66.3
356.9,-64.4
360.5,-63.4
363.9,-63.2
365.1,-62.9
368.3,-64.4
370.0,-67.7
372.6,-73.3
374.9,-80.5
378.2,-88.9
381.5,-97.6
385.7,-106.9
390.0,-116.6
395.1,-127.6
399.1,-138.9
404.2,-151.2
407.9,-163.7
411.8,-176.2
415.7,-188.5
418.4,-200.3
421.2,-212.1
422.9,-223.5
421.3,-234.6
417.2,-246.2
411.9,-258.4
406.5,-271.2
400.0,-284.0
393.5,-296.8
388.3,-308.7
384.5,-319.3
379.9,-326.3
379.0,-332.3
380.6,-336.8
381.4,-339.3
383.4,-340.6
388.0,-340.6
393.7,-339.8
399.7,-338.3
407.9,-336.5
417.3,-334.8
426.7,-332.6
436.2,-330.2
445.7,-327.4
456.4,-324.8
467.0,-322.2
476.6,-319.7
486.0,-317.4
493.2,-315.2
499.1,-313.3
501.5,-312.2
502.7,-311.6
502.8,-311.3
502.8,-311.0
501.7,-310.6
501.7,-310.5
501.8,-310.4
500.7,-310.1
500.7,-309.9
502.9,-310.1
504.0,-311.1
505.0,-312.0
506.0,-312.5
506.1,-312.5
506.1,-312.3
506.1,-312.2
506.1,-312.1
506.1,-312.1
506.1,-312.2
506.1,-312.2
506.1,-312.2
506.1,-312.1
506.1,-312.0
506.1,-312.0
506.1,-312.0
506.1,-312.0
506.2,-311.8
506.2,-311.8
506.2,-311.6
506.2,-311.5
506.2,-311.5
506.2,-311.5
506.2,-311.5
506.2,-311.5
506.2,-311.5
506.2,-311.5
506.2,-311.8
507.3,-311.3
508.4,-312.1
511.4,-314.6
515.3,-318.6
515.5,-324.2
516.7,-331.3
519.1,-338.7
520.5,-344.6
520.9,-348.9
520.5,-351.9
521.3,-353.8
522.3,-355.1
522.2,-355.7
521.0,-355.8
519.9,-355.5
520.0,-355.4
518.9,-355.0
518.9,-355.0
517.8,-354.7
517.8,-354.6
516.7,-354.4
516.7,-354.4
516.8,-354.2
515.7,-354.0
515.7,-354.0
515.7,-354.0
515.7,-354.0
515.7,-354.0
514.6,-353.8
514.6,-353.8
514.6,-353.8
514.6,-353.8
514.6,-353.8
514.6,-353.8
514.6,-353.8
514.6,-353.8
514.6,-353.8
514.6,-353.8
514.6,-353.9
514.6,-353.9
514.5,-354.0
513.4,-354.0
513.4,-354.1
513.4,-354.1
513.4,-354.2
513.4,-354.2
513.4,-354.4
514.5,-354.6
514.5,-354.6
514.5,-354.6
513.4,-354.4
514.5,-354.6
514.5,-354.5
513.4,-354.4
513.4,-354.4
514.5,-354.6
514.5,-354.6
514.5,-354.6
514.5,-354.6
514.4,-354.7
514.4,-354.7
514.4,-354.7
514.4,-354.7
514.4,-354.7
514.4,-354.7
514.4,-354.7
514.4,-354.7
514.4,-354.8
514.4,-354.8
514.4,-354.9
514.4,-354.9
514.4,-354.9
516.5,-356.1
517.5,-356.8
