x,y
0.0,0.0
-0.1,-0.1
0.0,0.0
-0.6,1.0
-0.6,1.0
-2.9,32.5
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.1,32.3
-3.3,32.2
-3.3,32.2
-3.3,32.2
-2.7,31.2
-2.2,30.1
-1.0,28.2
-0.5,27.2
-0.6,27.1
0.1,26.1
0.2,26.3
1.3,25.7
3.6,26.2
9.3,25.3
16.6,27.2
24.6,29.6
34.8,32.5
46.8,35.5
59.0,40.0
73.1,44.7
87.4,49.7
101.2,55.6
115.6,60.7
129.3,66.5
142.8,72.3
156.8,77.1
170.2,82.6
183.0,87.8
194.5,93.3
205.1,96.6
213.5,99.4
219.4,101.5
223.2,103.4
227.0,103.7
228.3,104.9
229.6,104.5
229.8,104.7
229.7,104.6
229.6,104.5
229.4,104.3
229.3,104.2
229.2,104.2
229.1,104.0
229.0,103.9
228.9,103.8
225.2,109.5
223.9,111.4
222.5,113.1
221.9,114.1
222.1,114.3
223.4,115.4
226.2,117.9
231.6,119.5
236.9,122.6
244.0,125.8
252.1,128.4
259.9,132.1
268.8,135.5
278.7,138.1
288.0,141.8
298.3,144.7
307.8,148.5
318.5,151.8
328.4,155.9
338.6,158.8
347.4,161.9
354.7,165.4
362.4,167.6
369.0,170.3
376.0,172.0
382.4,174.5
389.3,177.5
397.4,180.1
405.6,182.8
413.1,186.3
421.0,188.6
427.3,191.2
433.2,193.3
438.7,195.2
443.2,197.5
447.7,199.9
452.1,203.9
457.7,207.2
463.7,209.4
471.6,208.9
480.7,209.2
490.5,211.8
501.0,215.0
511.4,219.5
522.3,224.6
534.6,229.2
546.5,235.1
559.5,240.3
571.7,246.5
584.5,251.6
596.3,257.3
608.7,262.1
619.8,267.3
630.4,272.0
641.4,274.1
650.8,276.3
657.9,278.1
663.8,278.7
667.5,279.0
669.3,279.1
669.7,279.4
669.7,279.4
669.6,279.3
669.5,279.2
669.3,279.1
669.2,279.0
669.1,278.9
668.9,278.7
668.8,278.6
668.7,278.5
668.6,278.4
668.5,278.3
668.3,278.2
668.3,278.2
669.0,278.8
671.4,279.4
676.0,278.9
680.1,279.5
685.0,279.3
690.4,278.1
695.4,276.5
699.9,274.4
704.2,270.7
707.6,266.3
710.9,260.1
712.0,253.7
712.7,245.4
712.6,236.4
712.3,225.6
712.4,212.3
711.0,203.6
710.1,198.3
708.6,195.5
707.4,194.5
706.8,194.0
707.2,192.9
706.9,192.6
706.5,192.3
705.5,191.4
705.4,189.8
704.9,189.4
705.2,188.2
704.9,187.9
704.6,187.7
704.5,187.6
704.4,187.5
704.5,187.6
704.6,187.7
704.6,187.7
704.4,187.5
704.3,186.0
703.7,183.9
703.1,182.0
702.5,181.4
702.4,181.3
702.4,181.3
702.5,181.4
702.5,181.4
702.5,181.4
702.5,181.4
702.5,181.4
702.4,181.3
701.9,179.3
700.8,175.4
698.9,170.9
697.2,164.8
695.1,158.6
693.0,152.3
691.1,146.2
689.3,140.1
687.8,134.4
686.2,130.0
685.9,126.8
686.0,125.4
686.6,124.5
686.6,124.5
686.6,124.5
686.6,124.5
686.6,124.5
686.0,124.0
686.0,120.9
684.7,118.3
684.0,114.8
682.9,112.4
682.6,109.1
682.3,105.8
681.0,103.3
680.1,99.6
679.9,95.0
678.8,89.5
676.8,83.4
674.4,76.7
672.4,69.0
670.5,61.4
668.8,54.0
666.9,47.9
665.6,43.8
665.2,41.9
665.0,41.8
664.8,41.6
664.8,41.5
664.8,41.5
665.6,40.7
665.6,40.7
665.7,40.8
665.8,40.9
665.8,41.0
665.8,41.0
665.9,41.1
665.9,41.1
666.0,41.1
666.1,41.2
666.1,41.2
666.2,41.3
666.2,41.3
666.3,41.4
666.3,41.4
666.3,41.4
666.3,41.4
666.3,41.4
666.3,41.4
666.3,41.4
666.3,41.4
666.3,41.4
666.3,41.4
666.3,41.4
665.5,42.2
665.5,42.2
665.5,42.2
665.5,42.2
665.5,42.2
665.5,42.2
665.5,42.2
665.5,42.1
665.5,42.1
665.5,42.1
665.5,42.1
665.5,42.1
665.5,42.1
665.5,42.1
665.5,42.2
665.6,42.2
665.7,42.3
665.8,42.4
665.9,42.5
665.9,42.5
666.0,42.6
666.0,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.1,42.6
666.0,42.6
666.0,42.6
666.0,42.6
666.0,42.6
665.9,42.5
665.9,42.5
665.9,42.5
665.2,43.5
665.1,43.4
665.1,43.4
665.1,43.4
665.1,43.4
665.0,43.3
665.0,43.3
665.0,43.3
665.0,43.3
664.9,43.2
664.9,43.2
664.9,43.2
664.9,43.2
664.8,43.1
664.8,43.1
664.8,43.1
664.6,42.9
664.4,41.2
663.8,37.8
662.5,33.7
661.6,28.3
659.9,22.5
657.8,16.2
656.4,9.0
654.7,1.6
653.2,-7.1
651.4,-16.3
649.2,-25.6
647.7,-35.8
646.0,-46.4
644.0,-57.0
641.8,-67.9
640.2,-79.7
637.9,-90.7
636.2,-102.6
634.0,-113.4
632.0,-124.3
630.8,-135.7
627.9,-147.2
626.3,-157.5
626.8,-167.5
626.0,-174.2
625.8,-180.3
625.2,-183.8
625.2,-185.3
625.3,-185.2
625.5,-185.0
625.7,-184.9
625.8,-184.7
625.9,-184.7
626.1,-184.5
626.2,-184.4
626.2,-184.4
626.3,-184.3
626.4,-184.2
626.5,-184.1
626.6,-184.0
626.6,-184.0
626.7,-184.0
626.7,-184.0
626.7,-183.9
626.7,-183.9
626.8,-183.9
626.8,-183.9
626.8,-183.9
626.2,-182.9
626.2,-182.9
626.3,-182.9
626.3,-182.9
626.4,-182.8
626.4,-182.8
626.4,-182.8
626.4,-182.7
626.4,-182.7
626.4,-182.7
626.4,-182.7
626.5,-182.6
626.5,-182.6
626.5,-182.6
626.5,-182.6
626.5,-182.6
626.6,-182.6
626.6,-182.6
626.6,-182.6
626.6,-182.6
626.6,-182.6
626.6,-182.6
626.7,-182.5
626.7,-182.5
626.7,-182.5
626.7,-182.5
626.7,-182.5
626.8,-182.4
626.8,-182.4
626.8,-182.4
626.8,-182.4
626.8,-182.4
626.9,-182.3
626.9,-182.3
626.9,-182.3
626.9,-182.3
626.9,-182.3
626.9,-182.3
626.9,-182.3
626.9,-182.3
626.9,-182.3
626.9,-182.3
627.0,-182.2
627.0,-182.2
627.0,-182.2
627.0,-182.2
627.0,-182.2
627.0,-182.2
627.1,-182.1
627.1,-182.1
627.1,-182.1
627.1,-182.1
627.1,-182.1
627.1,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.2,-182.1
627.3,-182.0
627.1,-182.1
626.7,-183.9
625.4,-188.1
623.5,-194.2
622.6,-202.5
621.2,-211.1
619.4,-218.6
618.1,-225.7
617.6,-232.1
616.8,-237.3
616.1,-240.8
615.3,-241.5
615.8,-242.5
615.1,-241.7
615.1,-241.7
615.1,-241.7
615.1,-241.7
615.1,-241.7
615.1,-241.7
615.1,-241.7
615.1,-241.7
615.1,-241.7
615.2,-241.6
615.2,-241.6
615.2,-241.6
615.2,-241.6
614.8,-241.9
614.8,-244.9
613.7,-248.9
612.6,-252.8
612.1,-257.6
611.8,-262.4
610.8,-266.3
609.5,-270.2
609.1,-275.1
609.0,-279.6
611.5,-284.9
615.6,-288.8
623.0,-292.7
631.7,-295.7
640.2,-298.7
650.2,-301.9
660.2,-305.3
669.4,-307.7
678.5,-311.7
687.3,-316.0
696.3,-320.1
706.9,-325.9
716.2,-329.7
726.5,-334.2
737.6,-339.5
748.0,-344.0
757.4,-347.7
766.9,-351.3
776.7,-354.9
785.9,-358.7
796.2,-363.3
805.5,-367.2
815.5,-371.9
824.8,-375.8
835.1,-380.3
843.6,-383.4
852.9,-387.1
861.6,-390.0
871.1,-393.7
880.7,-397.3
890.5,-400.8
900.4,-404.1
909.5,-406.6
918.0,-408.2
925.2,-409.4
930.8,-410.6
934.4,-411.8
935.8,-412.1
935.9,-412.0
935.9,-412.0
935.8,-412.1
935.7,-412.1
935.0,-411.3
934.9,-411.4
934.9,-411.4
934.8,-411.4
934.8,-411.4
934.7,-411.5
934.7,-411.5
934.0,-410.7
933.9,-410.8
933.9,-410.8
933.8,-410.9
933.1,-410.0
933.1,-410.0
933.0,-410.1
933.0,-410.1
933.0,-410.1
934.2,-410.5
936.8,-411.2
941.3,-411.7
946.8,-412.9
953.0,-413.5
960.6,-414.3
970.0,-415.2
980.8,-416.2
992.2,-416.8
1004.5,-418.0
1016.3,-418.2
1030.0,-419.8
1043.6,-421.5
1056.8,-423.5
1070.3,-426.7
1084.4,-431.0
1098.2,-435.4
1113.0,-440.7
1127.6,-446.0
1142.7,-452.3
1157.1,-457.8
1171.7,-463.2
1186.3,-468.5
1201.7,-474.6
1217.2,-480.7
1232.8,-486.6
1248.4,-492.6
1264.0,-498.6
1279.6,-504.5
1294.5,-509.7
1309.8,-515.9
1325.0,-522.2
1340.9,-529.4
1356.2,-535.7
1371.3,-542.0
1386.3,-548.4
1401.7,-554.5
1417.5,-560.4
1434.2,-567.0
1451.0,-573.4
1467.7,-580.0
1483.4,-585.9
1499.7,-592.7
1515.1,-598.9
1530.1,-605.3
1544.4,-612.4
1556.0,-617.3
1567.2,-622.5
1576.3,-626.6
1583.1,-629.6
1586.7,-630.9
1588.8,-632.0
1589.8,-632.6
1589.7,-632.7
1589.6,-632.7
1589.6,-632.7
1589.6,-632.8
1589.5,-632.9
1589.4,-633.0
1588.6,-632.1
1588.6,-632.2
1588.6,-632.2
1588.5,-632.3
1588.5,-632.3
1588.5,-632.3
1588.4,-632.4
1588.4,-632.4
1588.4,-632.4
1588.3,-632.4
1588.3,-632.4
1588.3,-632.4
1588.3,-632.4
1588.3,-632.4
1588.3,-632.4
1588.2,-632.5
1588.2,-632.5
1588.2,-632.5
1588.2,-632.5
1588.2,-632.5
1588.2,-632.5
1588.2,-632.5
1588.1,-632.6
1587.4,-631.7
1587.4,-631.7
1587.4,-631.7
1587.4,-631.7
1587.4,-631.7
1587.4,-631.7
1587.4,-631.7
1587.4,-631.7
1587.3,-631.8
1587.3,-631.8
1587.3,-631.8
1587.3,-631.8
1587.3,-631.8
1588.2,-632.5
1589.6,-632.7
1594.0,-635.0
1598.6,-636.9
1603.4,-638.7
1609.4,-640.9
1615.7,-642.9
1622.9,-645.5
1631.0,-648.9
1639.3,-652.1
1649.4,-656.8
1659.0,-660.4
1669.6,-664.7
1680.1,-669.0
1691.9,-673.7
1703.0,-677.5
1715.8,-682.9
1728.1,-687.2
1741.3,-692.1
1754.7,-697.0
1768.5,-701.5
1782.5,-705.8
1797.6,-710.7
1812.2,-714.5
1826.9,-718.2
1841.7,-722.0
1857.3,-726.5
1872.1,-730.0
1887.7,-734.4
1903.4,-738.8
1919.0,-743.4
1934.5,-747.9
1951.0,-753.0
1966.9,-757.2
1982.9,-761.3
2000.2,-765.9
2017.4,-770.4
2034.4,-773.8
2052.1,-777.8
2069.4,-780.9
2086.9,-783.8
2103.7,-785.7
2120.5,-787.6
2136.3,-788.9
2151.9,-790.3
2167.5,-791.7
2182.2,-792.4
2196.9,-793.2
2211.3,-794.2
2225.5,-795.3
2239.7,-796.5
2254.7,-798.4
2268.3,-798.5
2283.1,-799.2
2298.3,-799.6
2312.9,-798.8
2327.8,-797.8
2343.6,-797.5
2359.9,-797.0
2375.4,-795.5
2390.8,-794.2
2405.1,-792.1
2418.8,-790.8
2430.9,-789.2
2441.3,-787.7
2450.9,-786.7
2459.5,-785.2
2469.4,-784.1
2480.3,-782.1
2492.2,-779.3
2505.7,-776.5
2520.2,-772.9
2534.8,-769.3
2550.1,-766.4
2563.5,-762.2
2576.9,-759.6
2588.0,-755.9
2596.9,-751.2
2605.7,-746.4
2614.8,-743.2
2624.2,-742.4
2633.4,-741.9
2643.6,-740.4
2654.9,-738.1
2665.1,-733.6
2677.3,-730.5
2689.7,-727.2
2702.3,-723.8
2715.2,-720.1
2727.9,-716.5
2741.7,-713.6
2754.5,-709.9
2768.0,-707.1
2780.6,-703.7
2793.9,-701.0
2807.0,-698.7
2820.8,-697.2
