x,y
0.0,0.0
-7.6,2.4
-13.7,6.6
-21.5,9.4
-29.2,9.5
-36.2,8.3
-43.6,7.8
-51.9,8.9
-60.5,10.8
-70.1,12.1
-78.8,14.0
-86.6,16.8
-94.4,19.4
-101.0,22.2
-104.8,24.7
-106.9,26.2
-108.6,27.0
-109.4,28.5
-110.9,31.3
-111.9,35.6
-114.3,40.3
-118.6,45.7
-124.7,50.0
-131.2,55.2
-140.2,60.2
-148.8,66.5
-158.2,72.4
-166.5,78.3
-174.3,83.3
-180.1,87.0
-182.8,89.7
-185.1,91.7
-185.7,95.1
-185.1,101.3
-187.8,106.4
-191.0,112.3
-194.5,118.8
-198.5,126.6
-203.3,135.4
-208.7,145.5
-214.1,155.6
-219.1,165.1
-223.6,173.6
-225.2,181.5
-221.9,187.0
-219.6,189.8
-217.9,191.6
-217.2,192.5
-216.7,194.2
-217.1,197.2
-221.1,199.9
-227.7,202.7
-236.1,206.7
-244.1,212.0
-252.8,216.2
-258.6,220.0
-263.6,222.3
-265.6,223.6
-266.4,225.2
-266.8,228.2
-265.6,233.0
-263.6,238.8
-260.6,245.5
-257.2,253.3
-253.2,262.7
-248.6,273.0
-243.9,283.6
-240.2,293.4
-236.3,302.9
-232.1,311.7
-228.4,319.2
-227.0,323.7
-225.0,327.0
-222.4,329.4
-221.7,330.4
-220.7,331.0
-221.0,331.5
-220.9,333.6
-223.2,337.8
-227.1,342.8
-232.8,348.7
-241.2,355.0
-250.0,362.0
-257.7,369.2
-264.7,375.1
-269.1,381.0
-272.4,387.2
-270.0,397.1
-266.0,406.4
-263.0,415.1
-257.7,424.2
-251.9,432.7
-247.7,438.9
-245.7,442.7
-244.3,444.6
-244.4,444.9
-243.6,445.8
-244.5,447.5
-246.0,450.3
-250.1,453.1
-254.7,457.0
-260.7,461.1
-264.8,466.5
-265.6,472.8
-266.4,479.1
-269.2,484.2
-274.1,488.8
-281.0,492.0
-287.8,495.1
-294.4,498.3
-300.0,501.3
-304.8,503.4
-309.8,505.4
-314.2,509.1
-317.9,513.6
-321.7,518.4
-324.6,523.7
-327.4,529.2
-327.9,534.8
-326.5,539.3
-323.9,541.5
-319.3,542.4
-315.6,540.3
-310.6,538.0
-306.3,534.6
-303.9,532.7
-301.3,532.6
-299.1,533.2
-298.0,533.4
-295.9,534.3
-295.9,534.2
-294.9,534.7
-293.8,535.1
-292.9,535.6
-292.9,535.6
-291.9,536.2
-292.0,536.3
-291.0,536.9
-290.0,537.4
-290.0,537.4
-289.1,538.1
-289.2,538.2
-288.2,538.7
-288.3,538.8
-287.3,539.4
-287.4,539.5
-287.5,539.7
-287.6,539.9
-286.7,540.5
-286.7,540.7
-286.9,541.0
-288.2,541.1
-290.9,541.4
-292.6,542.2
-294.0,542.4
-295.2,542.4
-296.2,542.0
-296.2,541.9
-297.1,541.3
-297.2,541.5
-298.4,541.4
-298.7,542.0
-300.2,542.4
-303.9,542.0
-305.4,542.5
-306.7,542.4
-306.7,542.6
-306.7,542.6
-306.9,542.9
-306.3,544.2
-306.7,544.9
-306.7,544.9
-306.7,544.9
-306.7,544.9
-307.7,544.4
-307.7,544.4
-307.7,544.4
-307.6,544.3
-308.6,543.7
-308.5,543.5
-309.4,542.8
-309.4,542.8
-309.3,542.6
-309.1,542.4
-310.1,541.7
-310.0,541.7
-310.0,541.6
-310.9,541.0
-311.7,540.1
-312.3,538.9
-311.9,538.1
-312.7,537.3
-312.7,537.3
-313.0,537.8
-314.0,539.6
-317.5,541.5
-321.7,544.7
-326.4,548.7
-331.4,553.1
-331.6,560.7
-327.6,565.3
-320.2,565.9
-313.5,562.6
-307.2,558.1
-302.1,553.2
-296.7,550.3
-292.0,548.5
-289.4,548.5
-289.3,548.3
-289.3,548.3
-290.3,547.9
-291.5,547.6
-291.6,547.8
-291.9,548.2
-292.1,548.7
-292.2,549.0
-292.4,549.3
-292.6,549.6
-292.6,549.7
-292.7,549.9
-292.8,550.0
-292.9,550.2
-293.0,550.3
-293.1,550.6
-293.1,550.6
-293.2,550.7
-293.2,550.8
-293.3,550.9
-293.3,550.9
-293.4,551.1
-293.4,551.1
-293.4,551.1
-293.4,551.2
-293.5,551.3
-293.5,551.3
-293.6,551.4
-293.6,551.4
-293.6,551.5
-293.6,551.5
-293.7,551.7
-293.7,551.7
-293.7,551.7
-293.7,551.7
-293.8,551.8
-293.8,551.8
-293.8,551.8
-293.8,551.9
-293.8,551.8
-293.8,551.8
-293.8,551.8
-293.7,551.7
-293.7,551.7
-294.7,551.2
-294.7,551.2
-294.7,551.2
-294.7,551.2
-294.7,551.2
-294.7,551.2
-294.7,551.2
-294.7,551.2
-294.7,551.2
-294.7,551.2
-295.7,550.7
-295.7,550.7
-295.7,550.7
-295.7,550.7
