x,y
0.0,0.0
1.0,3.3
0.5,7.0
0.0,10.7
-0.5,14.4
-1.6,19.0
-2.9,23.4
-3.8,26.9
-4.8,30.3
-5.1,32.7
-6.6,37.1
-7.2,40.7
-7.8,45.7
-8.5,51.9
-9.4,58.0
-10.1,62.8
-11.4,67.3
-12.0,69.6
-12.4,70.7
-12.6,71.9
-12.9,73.0
-13.4,74.0
-13.7,75.1
-14.3,76.0
-15.0,76.9
-15.9,77.7
-16.0,77.6
-16.2,77.5
-16.9,78.3
-17.0,78.3
-17.1,78.2
-17.3,78.1
-18.2,78.9
-20.8,79.9
-25.7,80.7
-31.3,79.7
-39.3,77.3
-49.2,76.3
-59.0,74.0
-68.7,70.4
-79.1,67.8
-89.5,65.0
-100.0,62.3
-110.6,59.6
-121.3,56.7
-131.7,54.0
-142.2,51.3
-152.6,48.6
-163.4,47.0
-174.3,45.4
-184.7,42.6
-195.0,40.1
-205.5,37.4
-215.9,34.6
-226.2,32.0
-236.7,29.4
-246.9,26.8
-256.7,24.4
-267.8,24.1
-278.1,22.8
-288.7,21.2
-299.9,20.7
-311.4,20.1
-321.4,19.0
-330.1,18.7
-336.3,18.8
-339.6,18.0
-341.6,18.0
-342.4,17.5
-342.4,17.5
-342.4,17.5
-342.2,17.6
-342.1,17.7
-342.0,17.8
-341.9,17.8
-341.2,16.9
-341.1,17.0
-341.0,17.1
-340.9,17.1
-340.8,17.2
-340.7,17.3
-340.7,17.3
-340.6,17.3
-340.5,17.4
-340.5,17.4
-340.5,17.4
-340.4,17.5
-340.4,17.5
-340.2,17.6
-340.2,17.6
-340.1,17.6
-339.5,16.7
-339.6,16.6
-341.1,17.0
-343.8,16.6
-348.2,16.5
-353.0,16.1
-359.0,16.2
-365.2,14.8
-372.7,14.1
-380.9,14.1
-388.1,13.5
-395.2,12.9
-402.3,12.4
-408.9,12.0
-415.3,11.9
-421.1,10.9
-427.6,10.7
-434.6,11.5
-441.6,13.8
-447.8,17.8
-452.7,24.0
-456.1,31.2
-458.3,39.1
-460.6,48.4
-462.0,56.8
-462.8,64.2
-464.4,72.7
-465.6,81.2
-465.8,89.1
-466.3,98.2
-467.4,108.2
-467.6,116.1
-468.8,124.7
-470.3,133.1
-471.8,141.6
-473.1,150.1
-474.5,158.6
-475.8,167.0
-477.2,175.5
-478.2,182.8
-479.5,188.7
-479.8,191.1
-480.0,192.3
-479.7,192.5
-480.0,193.6
-480.8,195.8
-481.2,198.2
-482.8,202.6
-483.8,205.9
-485.1,209.0
-485.5,210.1
-485.9,211.2
-487.0,213.1
-489.1,217.2
-491.3,221.0
-494.8,226.9
-497.1,232.0
-498.0,238.2
-494.6,243.0
-489.6,246.1
-483.8,245.9
-477.7,240.5
-475.1,231.5
-474.4,221.1
-473.8,210.8
-473.4,200.3
-472.2,189.1
-470.4,176.8
-468.8,164.4
-466.5,151.1
-463.8,136.7
-461.9,124.3
-458.9,110.2
-457.1,98.0
-455.0,85.8
-453.0,73.7
-450.5,61.9
-449.0,52.1
-446.8,42.8
-444.1,33.9
-440.5,25.4
-436.8,19.8
-431.0,15.5
-423.4,13.8
-414.6,14.1
-404.8,15.0
-394.4,16.4
-383.5,18.0
-371.5,19.1
-359.2,20.3
-346.8,21.5
-334.4,22.8
-322.1,24.0
-310.0,25.0
-297.9,26.2
-285.5,27.4
-273.0,28.7
-259.7,29.2
-247.3,31.9
-234.0,33.7
-221.1,36.6
-207.5,38.7
-195.0,42.7
-181.1,44.9
-168.6,48.9
-154.8,51.1
-142.3,55.1
-128.4,57.4
-115.3,60.4
-102.3,63.5
-89.4,66.3
-76.6,69.2
-63.8,72.0
-50.9,75.0
-38.5,78.9
-25.4,82.0
-12.3,85.0
0.2,89.1
13.5,92.2
27.1,95.7
41.1,99.3
55.1,102.9
69.2,106.6
82.9,110.0
97.1,112.5
109.7,116.5
123.5,118.7
136.7,121.8
150.5,124.0
163.4,127.0
177.1,129.0
190.6,131.0
203.5,133.9
216.9,135.9
229.3,138.5
242.1,140.0
254.1,142.4
265.1,144.1
274.6,146.1
283.3,147.7
291.6,149.0
299.1,151.3
306.6,152.1
312.7,153.3
317.0,154.7
321.0,154.6
322.6,155.6
323.7,156.4
325.7,156.4
328.6,158.2
332.5,160.7
337.0,163.6
342.9,164.8
350.1,164.1
358.8,163.0
368.6,162.6
379.0,163.9
389.7,166.8
401.8,169.3
414.0,173.0
426.2,176.9
438.6,180.8
451.2,184.9
464.4,188.0
476.7,191.9
489.0,195.8
501.4,198.4
512.6,201.6
524.0,203.6
534.5,205.0
543.9,205.7
552.1,205.6
558.5,204.4
561.6,205.1
563.3,204.8
563.8,205.1
564.6,204.3
564.6,204.3
564.5,204.2
564.4,204.2
564.4,204.2
564.5,204.2
565.0,204.6
567.9,203.8
571.8,203.6
576.5,202.7
582.3,199.8
587.6,196.4
592.8,190.5
596.2,180.5
596.9,171.6
596.7,162.1
594.6,152.7
592.4,143.4
589.7,133.5
586.8,122.2
582.3,111.3
576.8,102.4
571.9,92.5
567.5,83.0
563.0,74.7
558.8,66.6
554.9,58.8
551.2,51.0
547.9,43.6
544.3,37.3
541.8,30.3
539.1,24.5
536.2,18.7
533.7,11.7
530.0,5.2
526.6,-3.6
522.2,-11.8
518.5,-20.9
515.1,-31.1
510.6,-39.3
507.0,-49.8
503.0,-60.3
498.9,-71.0
495.6,-82.6
491.8,-94.3
487.5,-106.6
483.8,-119.7
479.6,-131.8
475.7,-143.8
471.6,-155.8
467.7,-167.8
463.8,-179.6
460.1,-191.5
455.9,-202.2
452.1,-212.7
449.1,-224.0
445.8,-234.2
442.8,-244.1
440.0,-254.0
436.6,-262.9
434.1,-272.6
430.6,-281.5
426.6,-290.8
423.0,-301.2
419.6,-311.4
416.9,-321.1
414.3,-328.2
412.7,-333.3
412.1,-336.3
411.2,-336.9
411.6,-337.9
411.0,-337.0
411.1,-337.0
411.2,-336.9
411.3,-336.8
411.4,-336.8
411.5,-336.7
411.6,-336.6
411.8,-336.5
411.8,-336.5
411.3,-335.5
411.3,-335.5
411.4,-335.4
411.4,-335.4
411.6,-335.3
411.4,-335.4
411.3,-336.8
410.5,-338.7
410.2,-341.5
409.4,-342.0
409.4,-343.3
409.2,-344.8
407.5,-345.9
404.3,-346.6
400.4,-346.4
395.9,-344.0
390.4,-339.6
385.4,-334.7
378.0,-327.5
370.9,-319.9
364.8,-313.2
357.8,-304.3
352.1,-297.2
346.6,-290.1
341.9,-283.8
337.4,-277.2
332.8,-270.8
329.6,-266.3
326.1,-261.8
323.2,-258.3
319.6,-256.6
315.5,-256.7
312.0,-258.9
308.9,-262.2
305.6,-265.7
301.8,-269.5
297.1,-275.2
290.9,-277.9
285.0,-282.9
279.2,-288.0
273.5,-294.4
268.7,-301.6
265.8,-310.1
260.6,-317.4
256.4,-324.1
252.7,-330.5
250.3,-337.5
247.2,-343.4
242.0,-348.1
235.1,-351.2
227.8,-353.2
220.2,-354.1
213.4,-354.5
208.3,-356.5
201.7,-356.7
196.7,-360.0
191.6,-363.2
187.5,-367.3
183.9,-370.9
180.7,-374.2
178.0,-377.3
175.6,-380.2
173.1,-383.2
169.9,-386.5
167.0,-391.0
163.9,-395.7
161.1,-400.2
158.8,-404.3
156.6,-408.4
153.4,-411.8
150.7,-417.6
146.6,-422.8
143.1,-430.5
139.8,-439.3
136.3,-448.2
133.4,-458.2
130.5,-468.0
127.4,-476.8
124.8,-485.2
123.3,-494.1
121.4,-500.7
117.8,-504.4
113.2,-506.0
