x,y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8,-2.3
0.9,-4.5
0.3,-6.7
-1.7,-7.8
-5.2,-8.7
-9.6,-9.7
-13.9,-10.8
-17.5,-11.7
-20.7,-12.7
-23.2,-14.9
-24.8,-17.0
-25.3,-20.4
-24.8,-23.7
-24.0,-26.1
-23.4,-28.3
-23.0,-30.5
-23.8,-33.9
-26.3,-36.0
-29.9,-38.1
-33.6,-39.1
-37.7,-41.3
-42.2,-43.3
-47.4,-45.4
-53.6,-47.4
-60.5,-50.5
-67.5,-52.5
-74.5,-54.5
-81.1,-56.5
-87.3,-59.6
-93.0,-61.7
-97.9,-63.8
-102.0,-64.8
-105.8,-64.6
-109.1,-62.3
-112.2,-58.7
-114.8,-55.3
-116.1,-54.1
-116.4,-54.1
-116.3,-54.1
-116.1,-54.1
-116.6,-54.1
-118.2,-54.1
-120.0,-52.9
-121.5,-52.8
-122.0,-52.8
-122.0,-52.8
-122.0,-52.8
-122.2,-52.8
-122.2,-52.8
-122.2,-52.8
-122.2,-52.8
-122.2,-52.8
-122.2,-52.8
-122.1,-51.7
-122.1,-51.7
-122.1,-51.7
-122.0,-51.7
-122.0,-51.7
-122.0,-51.7
-121.9,-51.7
-122.0,-51.7
-122.1,-51.7
-122.6,-52.8
-122.6,-52.8
-122.7,-53.9
-122.7,-53.9
-122.7,-53.9
-122.7,-53.9
-122.7,-53.9
-122.7,-53.9
-122.7,-53.9
-122.6,-55.0
-122.6,-55.0
-122.6,-55.0
-122.4,-55.0
-122.4,-55.0
-122.3,-55.0
-122.3,-55.0
-122.2,-55.0
-122.2,-55.0
-122.2,-55.0
-122.1,-55.0
-122.1,-55.0
-122.0,-55.1
-122.0,-55.1
-121.9,-55.1
-121.9,-55.1
-121.8,-55.1
-121.8,-55.1
-121.6,-55.1
-121.6,-55.1
-121.5,-55.1
-121.5,-55.1
-121.5,-55.1
-121.4,-55.1
-121.3,-55.1
-121.8,-55.1
-122.0,-55.1
-122.2,-55.0
-122.2,-55.0
-122.0,-55.1
-121.8,-55.1
-121.6,-55.1
-121.8,-55.1
-122.0,-55.1
-123.0,-55.0
-124.8,-56.1
-126.9,-56.0
-128.6,-54.8
-130.0,-53.7
-130.6,-52.5
-130.8,-51.4
-130.7,-51.4
-130.6,-51.4
-130.6,-51.4
-130.4,-51.4
-130.4,-51.4
-130.4,-51.4
