x,y
0.0,0.0
5.3,-0.1
10.0,-1.3
14.5,-4.6
17.1,-8.7
19.8,-14.8
21.5,-20.5
22.2,-25.6
23.4,-29.8
23.5,-31.6
24.2,-32.7
24.0,-32.9
23.7,-33.3
23.5,-33.7
23.4,-33.8
23.5,-33.7
23.5,-33.7
23.6,-33.6
23.6,-33.4
24.3,-34.4
23.4,-35.8
21.5,-38.7
17.9,-42.0
12.7,-43.9
5.0,-45.2
-3.1,-47.2
-12.5,-49.2
-22.2,-51.7
-33.1,-53.7
-44.1,-56.1
-56.5,-58.6
-69.2,-61.3
-82.2,-64.5
-95.2,-67.6
-109.2,-70.5
-123.5,-73.4
-136.8,-77.2
-152.1,-79.7
-166.5,-83.1
-182.0,-85.9
-197.5,-88.9
-213.2,-92.1
-229.9,-94.8
-246.0,-98.5
-262.3,-102.6
-280.7,-105.6
-297.4,-110.3
-316.3,-114.1
-334.4,-118.9
-354.6,-122.5
-373.8,-126.9
-393.2,-131.5
-413.9,-135.9
-434.7,-140.4
-455.5,-145.1
-477.5,-149.4
-498.6,-154.3
-520.6,-158.7
-542.8,-163.3
-565.0,-167.9
-586.0,-173.0
-608.2,-177.6
-631.4,-181.6
-653.8,-186.5
-676.2,-191.4
-698.7,-196.4
-722.1,-200.8
-745.7,-205.4
-769.4,-210.2
-794.1,-214.5
-817.9,-219.4
-841.9,-224.6
-865.9,-229.9
-891.0,-234.7
-915.1,-240.0
-940.4,-245.1
-965.7,-250.2
-991.0,-255.4
-1016.6,-260.9
-1042.2,-266.4
-1067.9,-272.1
-1093.6,-277.7
-1119.4,-283.6
-1145.2,-289.3
-1171.9,-294.6
-1197.7,-300.3
-1224.4,-305.5
-1250.0,-311.1
-1275.6,-316.6
-1301.8,-321.0
-1328.6,-324.3
-1355.0,-326.8
-1382.0,-328.2
-1409.0,-329.6
-1436.1,-331.1
-1463.1,-332.7
-1490.2,-334.3
-1518.1,-335.0
-1544.2,-337.1
-1571.3,-338.6
-1597.0,-340.2
-1621.5,-342.1
-1645.6,-343.4
-1669.5,-344.2
-1692.2,-345.7
-1714.9,-346.8
-1737.5,-347.9
-1759.8,-348.7
-1781.1,-349.9
-1802.0,-350.5
-1820.4,-351.5
-1838.3,-351.8
-1853.6,-352.5
-1866.5,-353.5
-1877.9,-354.3
-1887.4,-354.4
-1891.0,-353.7
-1891.9,-348.9
-1891.2,-341.9
-1888.4,-335.7
-1882.2,-328.3
-1875.2,-319.9
-1868.1,-311.0
-1860.6,-301.9
-1852.7,-291.8
-1845.2,-280.5
-1838.3,-267.9
-1831.6,-254.0
-1824.7,-239.4
-1818.4,-223.7
-1811.0,-208.5
-1803.6,-193.1
-1796.0,-177.5
-1789.2,-161.2
-1782.4,-144.6
-1776.4,-127.5
-1770.4,-110.2
-1765.5,-92.6
-1760.7,-75.0
-1754.7,-57.6
-1749.5,-39.6
-1743.3,-21.9
-1739.1,-3.3
-1735.3,14.8
-1733.7,33.8
-1733.3,53.0
-1733.7,72.8
-1732.7,92.7
-1731.6,112.9
-1729.3,133.1
-1726.8,153.2
-1725.3,174.0
-1724.1,194.4
-1722.9,214.6
-1722.0,234.6
-1721.0,254.6
-1720.1,274.6
-1718.0,294.1
-1715.9,313.8
-1711.6,332.7
-1705.2,350.3
-1699.9,368.6
-1693.8,386.1
-1688.7,404.3
-1683.5,422.2
-1677.4,439.7
-1672.3,457.8
-1666.9,476.1
-1660.5,494.0
-1654.9,512.8
-1648.2,531.0
-1642.4,550.1
-1636.4,569.6
-1628.9,589.0
-1621.8,610.0
-1614.5,631.5
-1607.0,653.1
-1599.5,674.7
-1592.0,696.3
-1584.4,718.1
-1576.7,739.9
-1568.0,761.3
-1561.2,784.2
-1553.1,806.7
-1544.9,829.3
-1536.6,852.1
-1528.4,874.8
-1520.3,897.2
-1512.5,919.5
-1504.7,941.5
-1497.2,963.2
-1489.7,984.9
-1482.3,1006.2
-1474.3,1026.6
-1467.7,1046.8
-1460.7,1065.6
-1454.2,1083.7
-1448.8,1102.1
-1442.8,1119.4
-1437.4,1135.6
-1432.2,1149.7
-1428.0,1162.3
-1424.7,1173.2
-1421.6,1182.0
-1420.1,1188.5
-1418.7,1192.6
-1415.7,1194.8
-1412.4,1195.9
-1408.6,1195.5
-1403.6,1192.9
-1399.2,1189.5
-1393.2,1184.1
-1385.9,1176.8
-1378.1,1168.3
-1369.4,1159.0
-1360.5,1149.7
-1352.0,1140.2
-1341.6,1129.2
-1330.3,1117.5
-1318.8,1106.1
-1307.1,1095.2
-1293.9,1084.1
-1279.8,1072.6
-1265.3,1061.6
-1249.7,1050.1
-1233.9,1039.1
-1217.7,1028.5
-1200.4,1017.6
-1183.0,1006.8
-1165.4,996.2
-1147.7,985.9
-1129.8,975.9
-1111.9,965.8
-1094.9,956.5
-1076.7,946.9
-1058.5,937.3
-1039.9,928.2
-1021.4,919.2
-1002.7,910.3
-983.0,900.8
-964.4,891.9
-944.8,882.3
-925.2,872.7
-905.5,863.2
-886.9,854.2
-867.4,844.6
-848.6,835.7
-830.9,827.6
-812.8,819.9
-794.2,813.1
-774.6,807.6
-755.8,805.0
-735.7,804.6
-716.3,807.1
-696.2,810.5
-675.0,813.7
-653.5,817.3
-631.7,821.3
-609.7,825.7
-586.7,829.5
-563.5,833.3
-540.5,837.3
-517.4,841.2
-494.2,845.1
-470.2,848.3
-447.0,852.2
-424.1,856.0
-401.0,859.7
-378.1,863.4
-355.2,867.1
-332.2,870.8
-310.2,875.1
