x,y
0.0,0.0
-3.7,-6.3
-7.4,-14.7
-11.6,-24.2
-15.9,-35.5
-19.6,-45.7
-23.0,-54.5
-26.8,-62.5
-28.6,-67.7
-31.7,-76.9
-33.0,-78.9
-32.6,-79.4
-32.6,-79.4
-32.9,-79.0
-31.7,-77.0
-31.2,-75.7
-31.4,-75.4
-31.3,-75.5
-31.1,-75.7
-31.1,-75.8
-30.9,-76.1
-31.1,-75.8
-31.2,-75.6
-31.2,-75.6
-30.4,-74.8
-31.2,-75.6
-31.7,-76.9
-32.7,-79.3
-34.2,-82.9
-36.9,-88.7
-38.9,-95.4
-42.6,-103.8
-46.0,-112.5
-49.3,-121.4
-52.1,-130.9
-55.8,-141.2
-58.8,-152.4
-62.0,-165.2
-64.0,-177.8
-67.1,-192.7
-69.6,-206.6
-70.9,-220.2
-73.0,-234.4
-74.2,-248.2
-75.0,-262.5
-75.6,-277.0
-75.2,-290.9
-75.6,-305.9
-75.1,-319.9
-74.7,-333.8
-74.1,-348.2
-74.5,-362.8
-74.7,-376.1
-74.6,-389.7
-74.5,-403.1
-75.4,-417.2
-75.2,-429.0
-74.4,-441.5
-73.3,-454.5
-71.0,-467.3
-67.5,-479.8
-62.9,-491.7
-58.7,-503.3
-54.6,-514.7
-50.7,-525.6
-46.3,-535.6
-41.4,-546.2
-35.5,-556.2
-28.9,-565.2
-23.5,-576.4
-17.2,-586.9
-11.2,-597.1
-5.0,-607.4
1.1,-617.7
6.9,-627.4
12.1,-636.5
17.0,-645.2
22.7,-652.8
27.9,-660.1
33.5,-667.8
40.6,-675.5
48.7,-682.8
56.6,-689.9
62.1,-697.3
64.2,-705.9
64.8,-716.4
65.5,-726.9
67.3,-737.1
70.1,-746.5
73.2,-756.5
77.6,-764.3
82.0,-772.3
85.7,-783.1
90.3,-789.5
95.1,-797.9
100.5,-805.3
105.8,-814.5
111.6,-824.4
116.5,-835.0
120.9,-846.6
126.1,-857.6
130.9,-868.1
135.6,-878.2
139.7,-887.7
143.6,-896.8
147.3,-905.9
150.9,-914.6
155.1,-922.2
158.2,-930.3
161.6,-936.8
164.2,-942.4
166.9,-946.1
169.4,-949.3
171.9,-952.8
176.6,-955.4
181.4,-960.0
186.1,-966.6
189.4,-974.8
190.9,-984.4
190.7,-995.7
192.0,-1007.2
195.0,-1019.0
198.6,-1031.4
202.7,-1042.8
205.8,-1054.7
209.2,-1067.0
212.8,-1079.7
216.8,-1092.8
221.0,-1106.1
224.2,-1120.3
229.0,-1134.4
233.3,-1149.9
237.4,-1165.2
241.4,-1180.3
244.3,-1195.7
245.7,-1213.0
248.6,-1228.5
250.3,-1244.3
252.8,-1259.3
254.5,-1275.0
256.3,-1290.9
258.2,-1307.0
260.1,-1323.0
261.9,-1339.0
262.8,-1355.5
264.4,-1371.2
267.0,-1386.3
268.5,-1401.8
