x,y
0.0,0.0
-9.2,-2.9
-19.5,-5.4
-30.2,-7.9
-41.6,-10.3
-53.7,-12.1
-66.5,-13.7
-79.8,-15.3
-94.2,-16.7
-108.1,-18.3
-122.5,-19.5
-136.6,-20.9
-150.3,-22.6
-164.0,-24.6
-177.7,-27.2
-191.1,-30.9
-203.7,-36.5
-215.8,-43.7
-226.6,-52.9
-236.4,-63.5
-246.2,-74.2
-257.4,-83.8
-269.7,-91.0
-282.7,-95.9
-297.2,-99.3
-312.8,-101.7
-328.3,-104.4
-344.6,-106.2
-361.0,-107.5
-377.7,-108.6
-393.9,-109.7
-410.6,-110.7
-427.3,-112.4
-444.2,-115.4
-460.7,-119.6
-477.1,-125.2
-493.1,-132.5
-508.0,-141.4
-521.6,-152.4
-534.2,-165.3
-545.5,-179.4
-555.9,-194.6
-565.9,-210.2
-575.3,-226.2
-584.7,-241.9
-594.2,-256.9
-602.9,-271.4
-611.7,-285.6
-620.0,-298.8
-630.6,-309.9
-643.4,-318.9
-658.7,-325.0
-675.0,-329.7
-692.7,-333.2
-710.9,-335.7
-729.3,-337.0
-748.3,-337.6
-767.2,-338.1
-786.9,-338.1
-806.6,-338.2
-826.8,-338.2
-847.1,-338.4
-867.5,-338.8
-888.3,-339.1
-909.6,-339.2
-931.4,-339.5
-953.6,-339.9
-975.7,-340.5
-997.6,-341.0
-1019.0,-341.4
-1040.0,-341.8
-1059.9,-342.0
-1079.2,-341.6
-1097.8,-341.1
-1115.3,-341.2
-1132.9,-340.3
-1149.5,-338.0
-1166.1,-332.7
-1181.9,-325.0
-1197.6,-315.9
-1212.8,-307.1
-1228.5,-298.0
-1244.9,-288.8
-1261.3,-279.4
-1277.5,-270.2
-1294.2,-260.5
-1310.6,-250.3
-1326.4,-239.2
-1341.9,-226.7
-1357.1,-214.0
-1372.0,-201.7
-1387.6,-189.8
-1403.6,-178.5
-1419.8,-168.5
-1436.3,-158.9
-1452.1,-150.5
-1467.6,-143.2
-1484.1,-137.0
-1501.2,-133.1
-1518.7,-131.6
-1535.9,-132.4
-1553.4,-134.9
-1570.9,-138.1
-1589.0,-141.0
-1607.3,-143.5
-1625.7,-146.3
-1644.3,-149.7
-1662.0,-154.8
-1679.8,-161.1
-1697.8,-170.7
-1715.2,-179.1
-1732.5,-187.8
-1750.0,-196.3
-1767.3,-204.9
-1785.0,-213.5
-1802.3,-221.3
-1820.4,-227.2
-1838.5,-231.5
-1857.0,-234.2
-1876.4,-235.1
-1895.9,-235.1
-1915.7,-234.1
-1936.3,-231.8
-1956.3,-229.4
-1976.8,-226.5
-1997.4,-223.8
-2018.0,-221.0
-2039.2,-218.0
-2060.8,-214.8
-2082.6,-211.5
-2103.8,-208.6
-2125.0,-205.7
-2146.6,-202.5
-2167.3,-199.5
-2188.4,-195.9
-2209.6,-191.8
-2230.9,-187.6
-2252.7,-183.3
-2274.3,-179.1
-2296.1,-174.8
-2318.2,-170.5
-2339.9,-166.1
-2361.7,-161.7
-2383.3,-157.3
-2405.1,-153.2
-2426.7,-149.6
-2448.1,-146.5
-2469.5,-144.1
-2490.5,-143.1
-2511.3,-143.4
-2531.9,-144.6
-2551.5,-146.4
-2570.7,-147.6
-2589.6,-148.4
-2607.4,-149.3
-2625.0,-150.1
-2642.6,-150.8
-2659.5,-151.1
-2675.6,-150.3
-2691.1,-146.7
-2705.0,-140.5
-2718.2,-131.7
-2731.0,-121.8
-2745.1,-112.7
-2760.8,-105.8
-2777.5,-100.4
-2795.1,-95.8
-2813.4,-91.0
-2831.8,-86.3
-2850.4,-80.8
-2869.2,-74.8
-2888.6,-68.3
-2908.2,-61.9
-2928.4,-55.4
-2949.1,-48.9
-2970.0,-42.7
-2990.8,-36.5
-3011.1,-30.6
-3032.4,-24.0
-3052.6,-18.0
-3072.9,-12.1
-3093.3,-6.3
-3114.2,-0.7
-3134.6,4.3
-3154.8,8.4
-3175.8,12.1
-3196.1,15.2
-3217.1,18.1
-3238.3,20.7
-3259.3,22.7
-3280.8,24.9
-3302.3,26.9
-3323.8,29.0
-3345.8,31.1
-3368.2,33.4
-3390.3,35.3
-3412.8,37.5
-3435.4,39.6
-3457.4,41.4
-3478.5,42.7
-3500.3,44.1
-3520.5,44.9
-3540.3,45.8
-3558.7,46.7
-3575.8,47.6
-3590.8,48.4
-3604.2,48.9
-3615.7,49.7
-3625.0,49.9
-3633.6,50.3
-3640.3,50.1
-3645.3,48.2
-3649.2,44.5
-3650.5,38.9
-3651.0,32.9
-3650.7,25.9
-3650.9,19.0
-3650.9,11.4
-3650.5,3.7
-3649.2,-4.6
-3648.0,-12.5
-3646.8,-20.5
-3644.9,-29.0
-3643.0,-37.6
-3640.5,-46.8
-3638.3,-55.8
-3636.2,-65.6
-3634.6,-75.7
-3634.3,-86.0
-3633.4,-97.9
-3632.3,-110.9
-3631.3,-124.1
-3629.0,-136.3
-3625.9,-148.8
-3622.7,-160.3
-3620.0,-172.6
-3619.4,-184.2
-3620.2,-195.7
-3621.3,-206.8
-3620.5,-218.1
-3618.3,-228.9
-3615.6,-239.6
-3613.6,-250.3
-3611.3,-261.3
-3610.4,-271.9
-3608.9,-282.9
-3608.0,-293.9
-3607.3,-305.2
-3606.5,-317.0
-3606.2,-328.8
-3605.1,-340.7
-3604.2,-352.7
-3603.7,-364.3
-3603.5,-376.0
-3603.7,-387.2
-3603.5,-398.4
-3602.5,-410.0
-3601.4,-421.4
-3600.0,-433.0
-3598.6,-444.5
-3598.0,-456.1
-3598.0,-466.9
-3598.1,-477.2
-3599.2,-486.6
-3601.5,-494.6
-3605.6,-500.8
-3611.1,-506.3
-3616.6,-511.2
-3622.1,-515.9
-3627.3,-520.2
-3632.3,-524.3
-3639.0,-526.7
-3644.7,-529.0
-3650.3,-531.5
-3653.9,-535.2
-3655.8,-539.2
-3655.1,-543.8
-3652.2,-548.3
-3648.5,-552.1
-3644.5,-555.8
-3640.3,-559.3
-3636.7,-561.4
-3632.5,-562.0
-3628.5,-561.2
-3625.7,-558.8
-3624.1,-556.2
-3623.5,-554.3
-3623.7,-553.6
-3624.0,-553.4
-3624.3,-553.1
-3624.5,-552.8
-3624.9,-552.4
-3624.8,-552.3
-3625.2,-551.9
-3625.1,-551.7
-3625.3,-551.4
-3625.5,-551.0
-3625.5,-550.9
-3625.7,-550.6
-3625.7,-550.5
-3625.9,-550.1
-3625.9,-550.0
-3626.3,-549.8
-3626.2,-549.7
-3626.2,-549.6
-3626.1,-549.5
-3626.1,-549.5
-3626.0,-549.4
-3626.0,-549.4
-3626.0,-549.3
-3625.9,-549.2
-3625.6,-549.4
-3625.5,-549.3
-3625.5,-549.3
-3625.5,-549.3
-3625.4,-549.2
-3625.4,-549.2
-3625.4,-549.1
-3624.8,-549.1
-3624.7,-548.8
-3624.6,-548.6
-3624.1,-548.6
-3624.1,-548.5
-3623.9,-548.3
