x,y
0.0,0.0
-6.8,-2.3
-14.6,-3.7
-23.1,-5.8
-32.0,-8.2
-41.3,-9.9
-50.8,-12.3
-60.7,-14.9
-70.8,-16.7
-80.9,-18.8
-91.8,-20.4
-103.0,-22.2
-114.5,-23.9
-126.5,-25.1
-138.8,-26.0
-151.9,-26.4
-165.4,-27.5
-179.7,-28.4
-194.0,-29.4
-208.8,-30.0
-223.4,-31.1
-238.4,-32.1
-253.6,-32.9
-268.9,-34.1
-284.2,-35.6
-300.3,-36.2
-316.4,-37.3
-332.8,-38.5
-349.8,-39.4
-367.2,-40.0
-384.9,-40.9
-402.6,-41.4
-420.7,-42.2
-439.0,-42.6
-457.2,-43.3
-475.5,-43.2
-493.8,-43.6
-512.0,-43.2
-530.1,-43.1
-548.2,-42.3
-566.1,-41.0
-583.3,-40.3
-600.0,-38.6
-615.3,-36.7
-628.5,-33.8
-640.6,-29.7
-649.2,-22.6
-655.8,-13.3
-661.0,-1.8
-665.7,10.6
-670.6,23.8
-675.3,37.6
-680.2,51.7
-685.4,66.2
-690.4,80.6
-695.3,94.6
-700.3,109.7
-705.6,124.8
-711.0,139.7
-716.8,155.3
-722.8,170.6
-728.8,186.2
-735.0,201.5
-741.4,217.0
-747.8,232.1
-754.3,247.2
-761.7,261.3
-771.2,274.5
-784.0,284.6
-798.3,294.8
-813.9,302.4
-830.2,310.0
-846.0,316.6
-862.0,323.6
-878.5,330.3
-895.2,335.1
-912.5,337.2
-930.3,338.0
-948.0,337.5
-965.7,337.0
-984.2,335.5
-1002.6,335.3
-1020.8,335.6
-1038.8,335.5
-1056.8,335.8
-1075.5,337.7
-1094.3,338.9
-1113.6,339.7
-1133.1,340.6
-1152.8,342.1
-1173.0,344.1
-1193.2,346.0
-1213.4,347.9
-1233.2,349.6
-1253.3,351.9
-1272.8,353.9
-1292.5,356.4
-1312.3,359.4
-1331.8,362.1
-1351.4,364.6
-1370.8,367.4
-1390.4,369.7
-1409.6,372.7
-1428.9,375.9
-1448.0,378.5
-1467.1,380.7
-1486.2,381.7
-1505.1,379.8
-1523.9,375.0
-1542.6,369.3
-1561.1,363.3
-1579.8,357.6
-1598.6,352.9
-1617.4,349.0
-1636.3,346.3
-1655.1,346.0
-1673.8,348.1
-1691.8,352.4
-1710.0,358.1
-1728.4,362.4
-1747.0,363.4
-1765.3,362.8
-1784.2,359.3
-1802.9,353.2
-1821.1,348.1
-1840.2,344.2
-1859.6,343.3
-1879.0,343.3
-1897.8,343.4
-1915.6,342.5
-1933.7,340.6
-1951.7,334.2
-1969.2,324.6
-1986.4,312.8
-2003.5,300.8
-2020.9,289.7
-2037.8,278.7
-2053.6,267.1
-2068.3,254.8
-2081.3,242.1
-2094.2,230.4
-2107.7,219.4
-2122.6,211.1
-2138.7,206.5
-2155.4,205.7
-2173.9,209.7
-2194.4,214.8
-2214.1,219.2
-2234.3,223.9
-2254.0,227.6
-2272.9,230.2
-2292.6,234.6
-2312.3,239.0
-2332.2,243.0
-2352.0,247.3
-2372.0,251.1
-2392.0,254.9
-2412.3,258.9
-2432.3,262.7
-2452.5,266.9
-2472.3,270.4
-2492.2,274.3
-2511.7,277.8
-2530.7,282.4
-2549.1,288.7
-2565.6,296.7
-2580.8,306.7
-2595.3,317.4
-2609.2,329.6
-2622.1,342.8
-2633.5,358.2
-2642.4,374.8
-2649.9,392.5
-2657.0,409.5
-2665.1,425.3
-2675.7,440.0
-2687.7,452.7
-2700.4,465.0
-2713.3,476.0
-2726.4,486.5
-2738.8,495.8
-2750.2,504.0
-2759.7,510.9
-2767.6,516.0
-2772.1,519.3
-2772.7,521.3
-2771.4,523.1
-2769.4,524.5
-2766.0,524.4
-2761.6,524.7
-2756.8,525.0
-2751.0,525.3
-2745.1,526.2
-2739.4,528.9
-2734.7,532.9
-2731.2,538.1
-2730.0,544.6
-2730.3,551.4
-2731.2,558.1
-2732.1,563.9
-2733.0,570.4
-2733.3,576.5
-2734.2,583.7
-2735.1,591.0
-2735.1,600.0
-2736.9,608.3
-2736.6,615.0
-2737.7,621.4
-2737.8,625.8
-2737.8,628.3
-2737.7,629.7
-2737.4,629.6
-2737.0,629.0
-2737.6,629.5
-2738.1,630.5
-2738.5,632.2
-2739.0,634.9
-2739.0,638.7
-2739.1,643.0
-2739.1,647.6
-2739.3,651.1
-2738.7,654.7
-2738.5,657.7
-2738.7,662.1
-2738.4,666.6
-2738.8,672.2
-2739.5,677.4
-2740.0,682.9
-2740.4,687.2
-2740.8,692.3
-2741.1,697.9
-2741.4,704.2
-2742.2,711.1
-2742.9,718.0
-2743.5,725.2
-2743.8,732.8
-2743.4,739.6
-2743.1,746.1
-2743.1,753.1
-2742.7,760.2
-2742.2,766.8
-2741.5,772.7
-2740.4,778.1
-2738.6,782.1
-2736.1,783.4
-2735.0,783.7
-2735.1,784.1
-2735.2,784.1
-2735.6,784.0
-2735.7,784.0
-2735.9,783.9
-2736.1,783.9
-2736.3,783.8
-2736.5,783.8
-2736.6,783.3
-2736.7,783.2
-2736.9,783.2
-2737.0,783.2
-2737.2,783.1
-2737.3,783.1
-2737.4,783.0
-2737.5,783.0
-2737.7,783.0
-2737.8,783.0
-2737.9,783.0
-2738.1,783.4
-2738.2,783.3
-2738.3,783.3
-2738.3,783.3
-2738.4,783.3
-2738.5,783.3
-2738.5,783.3
-2738.6,783.2
-2738.6,783.2
-2738.7,783.2
-2738.7,783.2
-2738.8,783.2
-2738.8,783.2
-2738.8,783.2
-2738.8,783.2
-2738.8,783.2
-2738.9,783.2
-2738.9,783.2
-2738.9,783.2
-2738.9,783.2
-2738.9,783.2
-2738.9,783.2
-2738.8,783.2
-2738.8,783.2
-2738.8,783.2
-2738.9,783.5
-2738.9,783.5
-2738.9,783.5
-2738.9,783.5
-2738.9,783.5
-2738.9,783.5
-2738.9,783.5
-2738.9,783.5
