x,y
0.0,0.0
-18.0,-6.4
-19.9,-7.4
-20.5,-7.9
-20.8,-8.3
-20.9,-8.5
-21.1,-8.7
-21.2,-8.8
-21.3,-8.9
-21.3,-9.0
-21.2,-9.2
-21.2,-9.2
-21.3,-9.3
-21.3,-9.3
-21.3,-9.4
-21.4,-9.5
-21.4,-9.5
-21.4,-9.5
-21.4,-9.5
-21.5,-9.6
-21.5,-9.6
-21.5,-9.7
-21.5,-9.7
-21.6,-9.8
-21.6,-9.9
-21.6,-9.9
-21.4,-10.2
-21.4,-10.3
-21.4,-10.3
-21.5,-10.4
-21.5,-10.4
-21.5,-10.4
-21.6,-10.5
-21.9,-10.2
-21.9,-10.2
-21.9,-10.2
-22.0,-10.3
-22.0,-10.3
-22.0,-10.3
-22.0,-10.3
-22.0,-10.3
-22.0,-10.3
-22.0,-10.3
-22.0,-10.4
-22.0,-10.4
-22.0,-10.4
-22.1,-10.5
-22.1,-10.5
-22.3,-10.3
-22.3,-10.3
-22.3,-10.3
-22.4,-10.4
-22.4,-10.4
-22.4,-10.4
-22.4,-10.4
-22.4,-10.5
-22.4,-10.5
-22.4,-10.5
-22.4,-10.5
-22.4,-10.5
-22.4,-10.5
-22.4,-10.5
-22.9,-10.1
-22.9,-10.1
-23.2,-9.7
-23.2,-9.7
-23.1,-9.6
-23.4,-9.4
-23.4,-9.4
-23.3,-9.3
-23.4,-9.4
-23.4,-9.4
-23.4,-9.4
-23.4,-9.4
-23.5,-9.5
-23.5,-9.5
-23.2,-9.7
-23.2,-9.7
-23.5,-9.5
-23.3,-9.2
-23.1,-9.0
-23.3,-8.5
-23.2,-8.4
-22.9,-8.7
-22.9,-8.7
-22.9,-8.7
-22.8,-8.6
-22.8,-8.6
-22.9,-8.7
-22.9,-8.7
-22.0,-9.9
-21.5,-11.3
-20.5,-13.6
-18.7,-16.8
-17.0,-20.1
-15.2,-23.4
-13.2,-27.3
-11.0,-30.9
-9.0,-34.6
-6.9,-38.2
-4.9,-42.0
-2.7,-45.6
-0.1,-49.2
2.0,-53.1
4.1,-56.5
6.3,-60.0
8.4,-63.3
11.0,-67.4
12.6,-71.0
15.2,-74.9
16.8,-78.3
18.9,-82.1
21.0,-85.5
22.9,-89.1
23.7,-91.8
24.1,-94.4
23.6,-95.7
23.5,-96.6
23.3,-96.9
23.0,-97.3
22.6,-98.0
21.5,-98.7
18.6,-98.9
14.9,-99.0
9.8,-98.1
3.9,-96.6
-1.6,-94.7
-7.6,-92.8
-14.2,-90.5
-21.1,-88.5
-28.2,-86.3
-34.8,-83.7
-41.6,-81.3
-48.6,-78.5
-54.9,-75.7
-61.3,-72.7
-68.1,-69.6
-74.6,-66.5
-81.1,-63.4
-87.4,-60.5
-93.8,-57.6
-100.3,-54.1
-106.8,-50.7
-113.0,-47.5
-119.1,-44.3
-125.5,-41.4
-131.8,-38.2
-137.8,-35.0
-144.2,-31.5
-150.3,-28.3
-157.0,-25.0
-163.6,-21.7
-170.5,-18.0
-176.6,-14.8
-183.1,-11.3
-189.6,-7.8
-195.7,-4.5
-201.6,-1.8
-207.9,-0.3
-214.2,-1.6
-220.2,-5.3
-224.8,-10.3
-228.5,-15.5
-231.1,-21.1
-233.7,-25.5
-236.7,-28.1
-239.0,-28.9
-241.7,-27.8
-243.5,-25.1
-244.6,-20.9
-245.5,-14.9
-246.8,-7.1
-248.4,2.1
-250.3,12.1
-252.9,23.3
-255.8,35.3
