x,y
0.0,0.0
0.3,0.2
0.6,0.1
1.0,0.4
1.5,0.8
1.6,0.8
1.8,0.7
2.0,0.8
2.2,0.7
2.3,0.7
2.4,0.6
2.5,0.6
2.5,0.5
2.6,0.5
2.7,0.4
3.0,0.7
3.1,0.7
3.1,0.7
3.2,0.6
3.2,0.6
3.3,0.6
3.4,0.5
3.5,0.5
3.5,0.5
3.6,0.4
3.6,0.4
3.6,0.4
3.7,0.4
3.7,0.4
4.2,0.1
5.5,-0.1
7.8,-0.9
9.8,-2.0
11.2,-2.7
11.3,-3.3
11.2,-3.2
11.1,-1.9
11.6,0.9
12.9,4.7
14.4,9.1
15.7,13.7
17.4,19.0
18.5,23.9
19.2,28.4
19.5,32.7
18.7,34.9
18.0,36.5
16.6,37.7
13.8,38.9
9.7,39.6
4.3,39.6
-1.3,39.5
-7.3,39.7
-13.8,40.1
-21.0,40.9
-28.5,42.6
-36.5,44.6
-44.5,47.1
-51.7,50.7
-58.8,55.0
-65.1,60.7
-70.1,68.0
-74.5,75.9
-78.9,83.8
-82.9,91.9
-86.4,100.8
-90.2,109.7
-94.5,118.2
-98.7,127.0
-103.0,135.8
-107.8,144.5
-112.9,153.1
-118.1,162.2
-123.3,171.3
-128.3,180.7
-133.0,191.0
-138.3,201.7
-143.7,212.5
-149.0,223.1
-154.0,234.5
-159.3,245.3
-164.4,256.2
-169.0,267.0
-172.7,277.5
-175.7,286.3
-178.4,294.8
-181.4,302.2
-185.0,309.2
-189.4,315.5
-194.5,321.2
-199.3,327.8
-203.4,335.1
-206.4,344.0
-209.0,353.8
-211.5,364.7
-215.2,375.4
-220.0,386.1
-225.9,396.7
-232.0,406.4
-237.5,416.4
-242.6,426.1
-246.5,435.6
-249.6,445.6
-252.4,455.7
-254.6,464.6
-257.6,475.7
-261.2,486.0
-265.8,495.9
-270.6,505.7
-276.3,514.5
-280.8,521.6
-283.4,527.3
-284.5,531.4
-285.3,533.8
-285.8,535.0
-286.1,535.2
-287.3,535.8
-290.3,536.5
-294.6,535.7
-301.1,532.1
-307.6,528.4
-315.2,523.3
-323.8,517.8
-332.9,511.8
-342.2,505.8
-352.4,499.1
-363.0,491.8
-374.4,484.5
-386.3,476.8
-398.5,469.0
-411.1,460.7
-424.2,452.1
-437.5,443.6
-451.6,433.9
-465.8,424.2
-480.4,413.9
-495.5,403.0
-511.0,391.6
-526.9,380.2
-543.0,369.1
-559.7,356.7
-576.4,344.6
-593.3,332.2
-610.6,319.3
-628.0,306.8
-645.5,294.1
-662.8,280.9
-679.8,267.3
-696.5,253.3
-712.9,239.0
-728.7,223.9
-744.5,208.4
-760.2,192.2
-775.8,175.5
-791.2,159.0
-807.2,141.7
-823.2,124.3
-839.4,106.9
-855.3,89.3
-870.9,72.1
-886.5,54.9
-901.6,37.9
-916.2,21.7
-930.7,5.9
-945.1,-9.0
-959.3,-23.4
-972.4,-36.3
-985.1,-49.8
-995.7,-63.6
-1002.5,-80.2
-1008.8,-98.5
-1017.5,-114.5
-1029.5,-128.0
-1044.2,-138.3
-1059.5,-147.2
-1075.4,-155.1
-1091.5,-163.1
-1107.6,-172.0
-1123.8,-180.3
-1140.9,-188.7
-1158.3,-196.8
-1176.0,-205.5
-1193.8,-214.8
-1211.5,-225.4
