x,y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.1,0.0
-0.1,0.0
-0.1,0.0
-0.1,0.0
-0.2,-1.1
-0.2,-1.1
-0.2,-1.1
-0.2,-1.1
-0.2,-1.1
-0.2,-1.1
-0.3,-1.1
-0.3,-1.1
-0.3,-1.1
-0.3,-1.1
-0.3,-1.1
-0.3,-1.1
-0.3,-1.1
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.5,-2.2
-0.5,-2.2
-0.5,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.4,-2.2
-0.5,-3.3
-0.6,-3.3
-0.5,-2.2
-0.5,-2.2
-0.5,-2.2
-0.5,-2.2
-0.7,-2.2
-0.7,-2.2
-0.7,-2.2
-0.7,-2.2
-0.7,-2.2
-0.7,-2.2
-0.7,-2.2
-0.8,-3.3
-0.8,-3.3
-0.8,-3.3
-0.8,-3.3
-0.8,-3.3
-0.9,-3.3
-0.9,-3.3
-0.9,-3.3
-0.9,-3.3
-0.9,-3.3
-0.8,-3.3
-0.6,-3.3
-0.4,-2.2
0.0,-2.2
0.4,-2.3
0.9,-2.3
1.7,-1.3
3.5,-0.3
6.7,-0.6
10.3,0.2
13.9,-0.2
17.3,0.6
20.3,0.3
22.7,0.1
24.9,1.0
27.0,0.8
29.0,1.7
31.3,1.5
33.6,1.3
35.8,2.2
38.0,3.1
39.8,2.9
41.7,2.7
43.4,2.6
44.9,3.6
45.8,3.5
46.3,2.3
46.5,2.3
47.0,2.2
48.3,2.1
50.9,1.9
54.4,2.7
58.1,2.3
62.3,1.9
66.9,1.5
71.8,1.0
76.9,-0.6
82.6,-1.1
88.7,-4.0
95.7,-4.6
102.9,-6.5
110.2,-8.3
117.8,-10.2
125.3,-13.1
133.0,-13.8
141.7,-15.9
149.0,-18.8
155.6,-20.5
161.7,-22.2
166.9,-22.7
170.6,-23.1
173.6,-23.4
175.9,-22.5
177.6,-22.6
178.7,-22.7
179.2,-23.9
179.8,-24.0
180.8,-25.3
182.0,-26.5
182.6,-29.9
182.6,-33.3
182.8,-35.5
182.5,-41.2
182.4,-46.7
182.0,-52.4
181.7,-57.9
181.3,-64.7
