x,y
0.0,0.0
9.4,5.4
19.0,10.7
29.7,16.8
40.6,21.6
52.2,26.0
64.8,29.9
77.9,33.6
91.7,38.2
105.8,42.6
121.0,47.7
136.6,52.8
152.3,57.8
168.4,63.7
183.9,68.8
199.4,73.9
214.6,79.0
229.2,84.5
242.6,88.1
255.3,89.5
268.6,90.5
282.3,91.3
296.1,90.9
310.2,91.5
324.0,92.4
338.2,94.3
351.3,95.5
365.2,98.8
378.4,101.1
392.4,104.4
406.3,107.6
419.6,109.9
433.5,113.3
447.2,116.7
460.9,120.0
474.6,123.5
488.3,126.8
501.5,129.2
514.5,131.6
527.0,134.4
539.1,137.2
551.5,141.3
564.0,145.1
577.2,150.0
590.8,154.8
604.6,160.7
618.6,166.4
633.0,173.2
647.0,180.3
660.7,187.5
673.8,194.9
686.6,202.6
699.8,211.2
713.5,219.7
727.3,228.0
741.0,236.5
754.8,244.9
768.6,253.3
782.5,260.4
796.9,265.9
811.5,267.7
826.5,269.2
840.0,268.9
852.2,270.5
861.6,272.1
868.5,273.8
872.7,275.5
874.3,276.0
875.5,276.6
876.2,277.5
877.5,281.8
876.8,285.9
874.9,291.8
871.5,298.6
868.1,307.7
864.6,318.1
860.3,329.1
856.1,342.4
850.7,355.1
846.2,370.0
841.1,385.1
836.1,401.4
831.2,419.0
826.3,437.8
821.2,456.7
816.1,475.6
811.4,495.6
807.1,516.6
803.3,538.7
799.9,562.0
796.4,585.3
793.2,609.7
789.8,634.2
786.5,658.7
783.0,683.3
779.6,709.0
776.3,734.8
772.5,760.8
768.6,786.9
764.4,813.1
760.2,839.3
756.4,866.5
752.5,894.0
747.7,920.4
743.3,948.0
739.0,975.7
733.9,1002.3
729.1,1030.1
724.2,1057.9
719.4,1085.7
713.9,1113.8
708.0,1142.3
701.5,1169.6
695.8,1197.8
690.7,1224.6
687.7,1251.4
686.1,1277.6
685.5,1304.5
684.8,1330.3
685.2,1356.8
686.2,1381.7
688.1,1406.2
689.7,1432.1
691.4,1459.3
692.0,1484.4
692.6,1509.4
692.8,1534.8
691.4,1559.6
688.5,1583.9
682.4,1607.1
673.9,1630.3
663.2,1653.3
649.7,1675.2
634.3,1696.7
618.0,1718.6
601.6,1740.6
585.4,1762.5
570.2,1783.9
555.7,1804.9
541.3,1824.6
529.0,1845.9
519.1,1867.2
512.4,1889.6
508.0,1913.2
504.9,1937.6
501.2,1962.2
495.8,1986.4
489.8,2011.0
482.6,2034.8
476.4,2059.4
472.1,2084.4
472.5,2110.9
475.5,2136.1
480.2,2161.7
485.8,2188.3
491.5,2216.0
496.3,2243.0
500.8,2270.0
504.8,2296.0
508.4,2321.0
511.1,2343.7
512.8,2365.8
513.2,2388.3
510.0,2410.1
504.4,2433.2
498.2,2457.8
491.5,2482.7
484.7,2507.7
478.0,2533.8
470.7,2558.9
464.3,2586.2
457.2,2612.5
450.2,2638.8
443.3,2665.2
435.6,2690.4
428.7,2716.8
421.2,2742.1
414.0,2767.1
406.8,2792.3
399.4,2817.5
391.6,2841.6
384.3,2866.8
376.8,2890.8
369.0,2913.6
361.9,2937.4
354.5,2959.9
347.4,2982.5
340.5,3004.9
333.5,3027.3
326.4,3049.8
319.3,3072.2
312.8,3095.8
305.9,3118.2
300.0,3141.4
294.0,3163.2
288.8,3186.1
284.1,3208.7
278.8,3230.2
274.2,3252.8
269.5,3275.3
264.8,3298.0
260.2,3320.4
255.9,3342.9
253.3,3367.0
250.7,3389.8
248.3,3412.5
245.6,3434.1
243.3,3455.5
241.1,3476.8
239.1,3498.1
237.0,3519.3
235.4,3540.3
233.9,3561.3
232.8,3582.1
232.0,3602.7
231.4,3623.2
230.8,3643.8
230.4,3664.2
229.9,3684.7
230.2,3706.1
230.3,3726.3
230.3,3746.6
230.9,3767.8
231.6,3788.9
231.7,3809.2
232.2,3830.4
232.7,3851.7
233.2,3873.0
233.5,3894.4
233.6,3915.9
234.4,3938.3
234.5,3959.7
235.5,3982.0
236.0,4003.3
236.6,4024.5
236.9,4044.6
237.5,4064.6
238.5,4084.4
239.0,4103.0
239.0,4120.8
240.1,4139.1
241.7,4157.3
243.8,4175.2
246.8,4194.0
249.3,4211.6
253.0,4230.1
257.2,4248.3
261.5,4266.4
265.6,4283.3
271.4,4300.8
277.1,4316.9
282.5,4333.1
288.2,4350.6
293.3,4367.0
297.9,4382.5
303.1,4398.8
308.3,4415.2
312.9,4432.0
315.4,4448.3
316.2,4465.6
315.3,4483.7
311.5,4500.7
307.0,4519.3
301.4,4537.2
295.8,4553.8
291.1,4571.3
287.1,4589.6
282.2,4605.9
277.5,4623.3
273.0,4640.7
268.4,4658.1
263.1,4674.6
258.3,4692.0
253.5,4709.5
249.4,4728.0
245.3,4745.1
243.0,4763.9
242.4,4783.1
242.3,4802.1
242.5,4821.0
243.0,4839.7
243.8,4858.3
245.0,4877.9
245.6,4896.6
246.7,4916.2
247.8,4936.0
248.9,4955.7
250.0,4975.3
251.9,4995.9
254.1,5015.1
257.3,5033.8
260.2,5050.0
263.6,5064.7
266.4,5077.2
269.7,5089.5
273.2,5101.5
276.1,5111.4
279.7,5123.4
282.0,5134.8
284.9,5148.6
288.0,5162.1
292.0,5176.5
296.7,5191.9
304.1,5209.8
310.4,5227.0
315.9,5245.8
321.0,5263.4
325.9,5282.6
331.6,5301.3
337.7,5321.1
342.3,5340.3
348.5,5360.1
356.1,5380.4
360.7,5399.7
365.9,5418.7
371.5,5438.7
377.2,5458.7
383.4,5478.4
389.9,5496.8
396.0,5516.7
401.1,5535.6
407.2,5555.4
412.7,5574.2
417.5,5592.1
423.2,5612.1
429.1,5632.0
434.6,5650.8
440.1,5669.7
446.0,5689.6
451.6,5708.3
457.4,5728.2
463.1,5748.3
468.7,5768.3
474.1,5787.2
480.1,5807.1
485.5,5825.9
491.5,5845.8
497.3,5865.7
503.1,5885.7
508.9,5905.6
515.6,5926.5
521.4,5947.7
527.9,5968.5
532.1,5989.3
537.6,6009.4
542.8,6028.3
546.2,6046.9
550.9,6066.2
554.9,6084.3
558.5,6101.6
561.4,6117.9
563.8,6134.3
564.6,6150.3
563.7,6165.9
560.6,6179.9
555.9,6194.8
549.4,6208.1
543.8,6219.6
539.2,6229.3
536.6,6238.2
533.2,6246.0
531.2,6253.2
530.4,6259.9
533.0,6266.2
538.9,6270.8
545.4,6275.0
552.9,6280.3
560.9,6286.4
568.4,6291.5
575.6,6296.7
582.2,6301.1
589.0,6306.4
595.7,6312.0
601.6,6317.8
606.5,6325.5
608.2,6335.9
605.6,6348.5
600.7,6361.0
595.0,6375.1
588.1,6388.5
581.9,6404.2
576.9,6421.8
572.6,6440.3
569.3,6458.2
568.4,6479.0
568.5,6499.1
570.2,6519.8
571.3,6539.5
573.6,6559.9
576.9,6578.6
587.1,6595.0
600.5,6608.7
617.8,6623.1
637.5,6637.6
654.0,6651.2
671.0,6665.7
685.8,6677.5
699.6,6690.9
712.8,6704.7
725.1,6718.9
736.4,6733.6
745.9,6747.9
754.6,6763.8
760.7,6779.9
764.5,6795.7
766.3,6811.1
763.7,6827.4
763.7,6842.6
763.7,6856.4
764.3,6871.3
764.4,6885.0
764.7,6900.0
765.2,6914.9
765.4,6928.6
766.8,6943.0
765.5,6956.3
766.1,6971.1
765.4,6985.3
764.4,6999.6
762.4,7014.5
759.9,7029.4
757.8,7044.3
756.5,7060.1
754.7,7074.9
753.9,7090.3
754.2,7104.1
757.2,7118.9
761.2,7132.0
765.9,7144.9
770.0,7158.0
773.0,7172.8
774.7,7187.2
776.5,7202.7
778.5,7218.0
780.2,7232.4
781.8,7246.6
783.4,7261.0
784.7,7274.2
786.7,7288.3
788.1,7301.5
789.9,7315.7
791.3,7328.8
793.2,7342.9
795.3,7355.8
799.1,7369.0
804.3,7381.6
810.5,7393.7
817.1,7405.6
823.5,7416.2
830.3,7428.0
836.4,7438.9
841.9,7450.0
846.0,7459.2
849.0,7466.6
851.3,7471.7
852.9,7474.6
854.8,7476.2
854.8,7476.2
854.6,7475.0
854.3,7473.9
854.8,7473.7
855.2,7473.5
856.0,7474.3
858.6,7478.1
861.8,7482.8
865.4,7488.6
870.1,7496.3
875.4,7505.0
880.3,7512.6
884.6,7519.2
888.9,7525.9
892.0,7530.7
894.5,7534.4
897.2,7538.0
899.6,7540.6
903.1,7545.2
907.6,7550.4
913.3,7556.5
920.2,7563.1
928.0,7570.6
936.9,7578.8
946.6,7588.0
956.5,7596.9
967.6,7608.0
977.9,7618.0
987.3,7627.2
996.4,7636.7
1005.2,7646.2
1013.7,7655.9
1021.4,7664.7
1027.6,7671.7
1034.0,7679.9
1040.2,7688.1
1046.1,7695.2
1051.8,7702.5
1057.1,7710.0
1062.2,7717.5
1067.1,7725.1
1071.3,7731.8
1074.9,7737.5
1077.7,7742.5
1079.3,7745.4
1080.6,7747.2
1082.2,7750.2
1084.5,7754.0
1086.5,7756.9
1088.7,7760.8
1091.1,7764.5
1094.2,7769.3
1098.8,7775.8
1102.8,7782.6
1107.2,7789.3
1111.2,7796.1
1115.0,7802.9
1118.5,7808.8
1122.2,7816.9
1125.9,7825.1
1129.6,7834.6
1134.6,7846.0
1138.4,7856.7
1141.8,7867.6
1144.9,7878.7
1147.5,7889.9
1149.6,7900.2
1151.8,7910.4
1153.8,7919.5
1154.8,7926.5
1156.0,7933.4
1157.8,7941.2
1158.7,7947.0
1159.7,7952.8
1161.2,7959.5
1163.0,7966.2
1165.1,7973.9
1167.1,7981.7
1169.2,7989.4
1172.1,7998.1
1175.0,8005.3
1178.6,8012.4
1183.0,8017.8
1188.4,8022.5
1194.6,8025.9
1200.8,8029.1
1206.1,8031.5
1210.4,8034.4
1212.7,8038.3
1211.8,8044.9
1211.1,8051.5
1209.8,8058.4
1207.3,8065.8
1204.3,8072.3
1202.8,8080.6
1200.5,8087.9
1199.3,8096.0
1197.7,8101.8
1196.4,8107.4
1193.4,8113.9
1192.6,8119.3
1192.4,8125.7
1190.5,8130.3
1188.9,8134.7
1187.9,8139.0
1186.6,8142.1
1185.4,8145.2
1184.6,8149.3
1183.5,8152.4
1182.5,8155.4
1182.1,8158.0
1181.9,8160.6
1181.8,8161.9
1181.4,8162.1
1181.2,8162.2
1181.1,8162.2
1180.5,8161.3
1180.5,8161.3
1180.4,8161.3
1180.4,8161.3
1180.3,8161.4
1179.8,8160.4
1179.7,8160.4
1179.6,8160.5
1179.4,8161.8
1179.3,8164.4
1177.8,8166.3
1176.7,8170.7
1175.6,8176.2
1174.0,8181.9
1172.9,8188.7
1170.8,8193.5
1169.9,8200.1
1169.0,8206.8
1167.9,8213.6
1166.5,8220.6
1165.4,8228.6
1163.5,8235.7
1162.1,8243.9
1161.2,8253.1
1160.2,8262.4
1159.1,8271.8
1158.4,8280.9
1157.4,8288.9
1156.8,8295.3
1156.1,8300.7
1156.1,8305.6
1155.6,8308.3
1155.5,8310.9
1155.2,8312.3
1155.3,8314.8
1155.0,8317.4
1155.1,8322.3
1155.2,8328.5
1154.8,8334.9
1154.9,8343.6
1154.9,8352.5
1155.2,8362.3
1155.3,8372.3
1155.3,8382.3
1155.2,8392.4
1155.3,8403.6
1155.1,8415.0
1155.1,8427.6
1155.2,8440.1
1155.7,8453.7
1156.2,8466.0
1156.7,8478.4
1157.4,8491.8
1157.7,8504.2
1158.2,8516.6
1158.2,8527.9
1158.6,8540.2
1159.2,8553.8
1159.6,8567.4
1160.3,8582.1
1161.0,8596.9
1162.0,8611.6
1162.6,8625.1
1162.9,8637.5
1162.7,8650.2
1162.1,8660.5
1161.7,8670.8
1161.8,8680.7
1162.3,8690.4
1162.4,8697.9
1162.6,8705.3
1161.0,8711.0
1157.3,8715.4
1151.2,8717.2
1144.2,8718.0
1136.7,8717.9
1129.6,8717.6
1122.9,8714.6
1117.6,8710.9
1113.9,8705.3
1111.8,8697.6
1111.0,8689.2
1110.6,8680.6
1110.2,8672.1
1110.2,8664.5
1110.0,8657.1
1109.5,8649.8
1108.4,8644.2
1104.8,8638.4
1100.1,8635.7
1094.3,8634.8
1087.4,8634.4
1079.6,8634.4
1072.4,8635.5
1065.3,8635.2
1059.2,8635.7
1052.8,8635.0
1047.0,8635.4
1041.3,8635.6
1035.8,8635.8
1030.3,8636.0
1023.8,8636.7
1017.1,8638.7
1010.0,8639.6
1004.9,8642.2
1000.9,8644.1
998.4,8646.5
997.8,8649.3
997.8,8650.6
998.4,8651.5
998.5,8651.5
998.6,8651.4
998.3,8650.3
998.7,8650.1
999.1,8649.9
999.5,8649.7
999.5,8648.5
999.5,8647.3
999.1,8646.2
998.7,8645.2
999.1,8645.0
1000.9,8644.1
1003.2,8643.0
1005.2,8642.0
1005.9,8640.4
1006.2,8640.3
1006.3,8640.2
1006.5,8640.2
1006.5,8640.2
1006.6,8640.1
1006.6,8640.1
1006.3,8640.2
1006.2,8640.3
1006.2,8640.3
1006.0,8640.4
1005.9,8640.4
1005.9,8640.4
1005.9,8640.4
1006.0,8640.4
1005.7,8639.3
1005.7,8639.3
1005.9,8639.2
1005.9,8639.2
1005.9,8639.2
1005.9,8639.2
1005.9,8639.2
1006.4,8638.9
1008.2,8638.1
1011.4,8636.4
1016.2,8635.4
1022.5,8634.8
1029.8,8633.7
1037.6,8633.7
1044.2,8633.0
1049.8,8632.7
1055.0,8632.7
1060.0,8632.8
1065.4,8632.6
1070.9,8632.5
1076.2,8632.4
1081.1,8632.5
1085.0,8631.8
1088.7,8631.3
1092.7,8631.8
1096.0,8631.5
1100.0,8632.0
1103.7,8631.5
1108.0,8631.9
1112.2,8634.7
1115.1,8638.4
1116.6,8642.6
1117.7,8648.3
1117.5,8652.2
1117.9,8656.9
1117.8,8660.7
1118.1,8665.6
1117.8,8669.4
1117.9,8674.4
1118.0,8679.4
1118.0,8684.3
1118.2,8689.2
1119.4,8694.9
1120.8,8699.2
1123.4,8702.9
1126.9,8704.9
1131.6,8706.4
1136.5,8706.5
1141.7,8706.5
1146.1,8705.6
1149.9,8705.0
1152.4,8703.8
1153.9,8703.0
1154.4,8702.8
1154.1,8701.7
1154.2,8701.6
1154.2,8701.6
1154.2,8701.6
1154.1,8701.7
1154.3,8701.6
1155.3,8701.1
1157.2,8698.9
1159.7,8695.2
1161.6,8690.6
1161.6,8684.2
1160.4,8676.1
1159.1,8666.7
1158.4,8655.8
1157.5,8642.4
1157.4,8628.6
1156.9,8612.5
1156.0,8595.2
1155.5,8577.8
1154.8,8560.5
1153.3,8542.3
1151.8,8524.0
1151.2,8506.7
1150.5,8488.1
1150.8,8470.3
1151.4,8452.3
1152.4,8435.5
1153.3,8418.6
1153.2,8401.0
1154.9,8385.1
1153.7,8367.9
1153.1,8351.8
1153.3,8335.3
1153.9,8318.7
1154.8,8301.9
1156.6,8287.1
1157.8,8272.7
1158.7,8259.7
1159.6,8250.5
1160.5,8243.8
1161.1,8238.5
1161.7,8235.8
1162.0,8234.4
1162.1,8234.3
1161.9,8234.4
1161.8,8234.5
1161.6,8234.5
1161.4,8234.6
1161.8,8235.7
1161.6,8235.8
1161.5,8235.8
1161.4,8235.9
1161.2,8236.0
1161.1,8236.0
1161.0,8236.1
1161.4,8237.1
1161.4,8237.1
1161.3,8235.9
1162.3,8234.2
1162.9,8230.2
1164.6,8224.3
1166.2,8216.0
1168.5,8207.4
1170.7,8197.6
1173.1,8186.3
1175.5,8175.2
1178.1,8165.1
1180.8,8156.3
1182.4,8148.0
1183.9,8143.6
1184.9,8140.6
1185.9,8137.6
1188.7,8136.3
1191.4,8133.7
1193.8,8131.2
1195.8,8129.0
1196.3,8126.3
1196.7,8124.9
1196.9,8124.8
1196.9,8124.8
