x,y
0.0,0.0
0.3,0.0
0.4,0.1
0.8,0.1
1.9,-0.8
3.6,-0.4
6.4,0.2
9.4,1.9
12.1,4.8
14.6,7.7
16.5,11.5
18.5,14.2
20.6,16.9
22.6,20.7
24.7,22.4
27.4,24.1
31.1,23.7
35.5,22.4
40.7,18.8
45.8,15.3
51.9,10.8
57.6,7.4
63.0,2.9
68.1,-1.9
72.1,-5.6
75.2,-11.8
76.9,-18.4
77.5,-25.1
77.4,-34.3
77.7,-43.4
77.8,-52.7
77.7,-60.8
78.2,-69.9
78.6,-79.0
79.1,-88.0
79.5,-96.0
79.2,-102.9
79.8,-110.8
80.5,-119.9
80.6,-126.8
81.1,-135.9
81.2,-143.9
81.2,-153.1
80.8,-161.2
80.5,-169.3
80.6,-178.5
81.2,-187.6
82.8,-197.7
80.9,-209.6
81.2,-218.7
81.7,-226.7
82.5,-235.7
82.2,-243.8
82.2,-251.8
83.3,-259.6
83.7,-267.6
86.0,-274.0
88.6,-282.7
91.2,-291.3
93.5,-300.0
96.2,-308.7
98.0,-319.8
100.5,-329.6
101.3,-339.8
104.1,-348.4
106.6,-356.0
109.0,-363.5
110.0,-371.3
109.6,-380.6
108.4,-388.9
105.6,-397.6
103.8,-407.2
101.0,-417.0
99.0,-426.6
97.9,-436.0
98.1,-445.2
98.5,-453.1
99.9,-462.0
101.7,-468.6
103.8,-476.2
105.2,-482.7
105.8,-488.4
105.8,-494.1
105.7,-501.0
105.6,-506.8
107.1,-512.2
110.8,-516.0
115.8,-517.2
121.1,-515.0
126.3,-511.6
131.4,-507.1
137.6,-503.5
145.1,-500.8
153.3,-497.8
162.0,-494.9
171.7,-492.9
181.9,-489.5
192.9,-486.1
204.7,-483.7
216.8,-479.9
229.2,-476.1
241.9,-472.4
255.0,-469.6
267.8,-465.8
280.7,-461.9
294.1,-457.9
308.3,-455.0
322.6,-450.8
337.5,-446.4
352.7,-443.3
367.7,-439.0
382.7,-435.8
397.5,-432.7
412.1,-429.6
426.6,-427.8
440.8,-426.0
455.2,-426.4
468.9,-427.0
482.4,-427.6
495.7,-428.2
509.2,-428.9
522.6,-428.4
536.3,-426.7
550.3,-423.7
564.7,-420.7
579.5,-417.6
594.6,-413.2
610.1,-410.0
625.7,-406.7
641.3,-403.5
657.1,-401.3
673.2,-400.2
689.3,-399.2
705.9,-398.0
722.8,-397.9
740.1,-398.9
757.3,-399.9
774.5,-400.9
791.4,-403.2
807.9,-405.5
824.5,-409.0
841.2,-413.6
857.7,-418.3
874.5,-424.0
891.4,-429.7
908.1,-436.6
924.7,-444.7
941.5,-452.8
958.1,-460.9
974.5,-467.9
990.8,-476.0
1007.2,-484.2
1023.5,-492.4
1039.6,-499.5
1055.8,-506.5
1072.7,-513.4
1089.5,-518.0
1106.5,-522.5
1123.6,-525.8
1140.5,-528.1
1157.7,-531.5
1174.4,-532.6
1191.3,-533.6
1208.4,-534.7
1225.5,-535.7
1242.7,-535.5
1260.6,-536.5
1278.6,-536.1
1297.0,-535.7
1316.1,-536.4
1335.1,-535.8
1354.3,-535.3
1374.0,-534.7
1393.6,-534.0
1413.4,-533.4
1433.6,-533.7
1453.3,-533.1
1473.3,-534.7
1492.9,-535.2
1512.2,-535.8
1531.4,-535.2
1550.8,-535.8
1570.4,-536.4
1590.5,-537.9
1610.1,-538.4
1630.3,-540.0
1650.7,-542.7
1670.5,-543.1
1690.9,-545.9
1711.2,-548.5
1730.8,-550.3
1750.5,-551.9
1770.5,-554.7
1790.4,-557.4
